t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
2.110000,2.081869857e-02,6.915692616e-02,3.701902121e-02,3.457157276e-02,5.855971823e-05,9.603314044e-02,0.000000000e+00,1.024678054e-02,2.220555e-15,9.813078e-18,7.489632e-18,2.477050e-03
2.120000,2.070779094e-02,6.878800699e-02,3.682188887e-02,3.438722285e-02,5.640553620e-05,9.504832945e-02,0.000000000e+00,1.013779996e-02,1.776847e-15,1.636535e-17,4.470280e-18,2.289814e-03
2.130000,2.059746117e-02,6.842105141e-02,3.662580171e-02,3.420385299e-02,5.432534781e-05,9.407672465e-02,0.000000000e+00,1.002997676e-02,2.445653e-15,9.813078e-18,8.708783e-18,2.447192e-03
2.140000,2.048770804e-02,6.805604904e-02,3.643075417e-02,3.402145802e-02,5.231666055e-05,9.311832868e-02,0.000000000e+00,9.923298668e-03,1.776387e-15,1.514782e-17,4.755682e-18,2.280105e-03
2.150000,2.037853031e-02,6.769298951e-02,3.623674071e-02,3.384003278e-02,5.037706439e-05,9.217314015e-02,0.000000000e+00,9.817753541e-03,2.008421e-15,1.514782e-17,6.028788e-18,2.273555e-03
2.160000,2.026992667e-02,6.733186253e-02,3.604375582e-02,3.365957216e-02,4.850422915e-05,9.124115376e-02,0.000000000e+00,9.713329372e-03,2.446433e-15,1.636535e-17,8.456777e-18,2.446521e-03
2.170000,2.016189572e-02,6.697265786e-02,3.585179405e-02,3.348007106e-02,4.669590191e-05,9.032236037e-02,0.000000000e+00,9.610014275e-03,2.000139e-15,2.883244e-17,1.125065e-17,2.296074e-03
2.180000,2.005443604e-02,6.661536533e-02,3.566084997e-02,3.330152440e-02,4.494990454e-05,8.941674711e-02,0.000000000e+00,9.507796495e-03,2.223328e-15,1.592264e-17,1.326808e-17,2.557619e-03
2.190000,1.994754614e-02,6.625997478e-02,3.547091816e-02,3.312392716e-02,4.326413131e-05,8.852429745e-02,0.000000000e+00,9.406664398e-03,2.443294e-15,1.994932e-17,1.554611e-17,2.378842e-03
2.200000,1.984122446e-02,6.590647614e-02,3.528199327e-02,3.294727432e-02,4.163654651e-05,8.764499125e-02,0.000000000e+00,9.306606473e-03,1.332568e-15,1.398579e-17,3.302815e-18,2.363832e-03
2.210000,1.973546942e-02,6.555485937e-02,3.509406997e-02,3.277156088e-02,4.006518226e-05,8.677880491e-02,0.000000000e+00,9.207611333e-03,1.777733e-15,9.220182e-18,1.396560e-17,2.318514e-03
2.220000,1.963027938e-02,6.520511451e-02,3.490714295e-02,3.259678188e-02,3.854813625e-05,8.592571137e-02,0.000000000e+00,9.109667711e-03,1.332564e-15,1.684112e-17,5.076104e-18,2.297114e-03
2.230000,1.952565264e-02,6.485723163e-02,3.472120694e-02,3.242293238e-02,3.708356968e-05,8.508568022e-02,0.000000000e+00,9.012764459e-03,2.442530e-15,9.813078e-18,9.311523e-18,2.425641e-03
2.240000,1.942158746e-02,6.451120085e-02,3.453625670e-02,3.225000747e-02,3.566970516e-05,8.425867775e-02,0.000000000e+00,8.916890545e-03,1.998465e-15,3.184529e-17,8.375769e-18,2.381742e-03
2.250000,1.931808207e-02,6.416701235e-02,3.435228703e-02,3.207800226e-02,3.430482476e-05,8.344466701e-02,0.000000000e+00,8.822035058e-03,1.779842e-15,2.110382e-17,6.040476e-18,2.272975e-03
2.260000,1.921513466e-02,6.382465636e-02,3.416929273e-02,3.190691189e-02,3.298726804e-05,8.264360791e-02,0.000000000e+00,8.728187198e-03,2.444434e-15,7.806256e-18,9.984083e-18,2.354193e-03
2.270000,1.911274335e-02,6.348412316e-02,3.398726867e-02,3.173673152e-02,3.171543025e-05,8.185545722e-02,0.000000000e+00,8.635336283e-03,1.780334e-15,7.410742e-18,9.220182e-18,2.250295e-03
2.280000,1.901090626e-02,6.314540309e-02,3.380620971e-02,3.156745634e-02,3.048776045e-05,8.108016865e-02,0.000000000e+00,8.543471742e-03,1.779882e-15,2.194271e-17,5.057545e-18,2.451200e-03
2.290000,1.890962144e-02,6.280848651e-02,3.362611078e-02,3.139908156e-02,2.930275982e-05,8.031769292e-02,0.000000000e+00,8.452583115e-03,2.002256e-15,1.398579e-17,1.084202e-17,2.273745e-03
2.300000,1.880888694e-02,6.247336387e-02,3.344696680e-02,3.123160242e-02,2.815897992e-05,7.956797778e-02,0.000000000e+00,8.362660055e-03,2.220644e-15,6.992894e-18,9.381952e-18,2.238835e-03
2.310000,1.870870076e-02,6.214002565e-02,3.326877273e-02,3.106501418e-02,2.705502112e-05,7.883096811e-02,0.000000000e+00,8.273692324e-03,1.554567e-15,1.387779e-17,5.553825e-18,2.444181e-03
2.320000,1.860906086e-02,6.180846237e-02,3.309152358e-02,3.089931213e-02,2.598953095e-05,7.810660589e-02,0.000000000e+00,8.185669790e-03,1.776583e-15,1.734723e-18,1.030848e-17,2.277854e-03
2.330000,1.850996518e-02,6.147866462e-02,3.291521437e-02,3.073449157e-02,2.496120259e-05,7.739483032e-02,0.000000000e+00,8.098582432e-03,2.223397e-15,1.127570e-17,1.001230e-17,2.413322e-03
2.340000,1.841141163e-02,6.115062303e-02,3.273984013e-02,3.057054785e-02,2.396877341e-05,7.669557784e-02,0.000000000e+00,8.012420330e-03,2.000139e-15,1.387779e-17,7.996680e-18,2.369233e-03
2.350000,1.831339810e-02,6.082432828e-02,3.256539594e-02,3.040747632e-02,2.301102350e-05,7.600878216e-02,0.000000000e+00,7.927173674e-03,8.960749e-16,3.029564e-17,4.848700e-18,2.263395e-03
2.360000,1.821592244e-02,6.049977109e-02,3.239187692e-02,3.024527237e-02,2.208677432e-05,7.533437430e-02,0.000000000e+00,7.842832754e-03,1.781189e-15,2.145734e-17,6.314489e-18,2.362764e-03
2.370000,1.811898248e-02,6.017694225e-02,3.221927817e-02,3.008393140e-02,2.119488734e-05,7.467228268e-02,0.000000000e+00,7.759387965e-03,1.777231e-15,2.088884e-17,6.605630e-18,2.266445e-03
2.380000,1.802257604e-02,5.985583257e-02,3.204759487e-02,2.992344885e-02,2.033426273e-05,7.402243311e-02,0.000000000e+00,7.676829803e-03,1.111613e-15,1.411963e-17,3.679904e-18,2.334144e-03
2.390000,1.792670090e-02,5.953643293e-02,3.187682219e-02,2.976382016e-02,1.950383815e-05,7.338474885e-02,0.000000000e+00,7.595148863e-03,1.555317e-15,2.860979e-17,1.063182e-17,2.477951e-03
2.400000,1.783135483e-02,5.921873425e-02,3.170695533e-02,2.960504082e-02,1.870258751e-05,7.275915067e-02,0.000000000e+00,7.514335842e-03,1.998849e-15,2.112164e-17,7.996680e-18,2.349153e-03
2.410000,1.773653558e-02,5.890272750e-02,3.153798953e-02,2.944710633e-02,1.792951982e-05,7.214555687e-02,0.000000000e+00,7.434381534e-03,8.977764e-16,1.551584e-17,4.358439e-18,2.358923e-03
2.420000,1.764224087e-02,5.858840369e-02,3.136992004e-02,2.929001222e-02,1.718367806e-05,7.154388331e-02,0.000000000e+00,7.355276830e-03,1.334099e-15,2.934966e-17,6.992894e-18,2.273474e-03
2.430000,1.754846841e-02,5.827575388e-02,3.120274216e-02,2.913375403e-02,1.646413811e-05,7.095404351e-02,0.000000000e+00,7.277012718e-03,2.446434e-15,1.844036e-17,1.144950e-17,2.271735e-03
2.440000,1.745521591e-02,5.796476919e-02,3.103645118e-02,2.897832734e-02,1.577000766e-05,7.037594862e-02,0.000000000e+00,7.199580282e-03,1.999182e-15,1.250927e-17,9.381952e-18,2.342154e-03
2.450000,1.736248102e-02,5.765544077e-02,3.087104244e-02,2.882372773e-02,1.510042529e-05,6.980950754e-02,0.000000000e+00,7.122970697e-03,1.998603e-15,1.453963e-17,9.889445e-18,2.287885e-03
2.460000,1.727026143e-02,5.734775982e-02,3.070651129e-02,2.866995084e-02,1.445455940e-05,6.925462690e-02,0.000000000e+00,7.047175237e-03,2.001928e-15,1.592264e-17,1.015221e-17,2.348714e-03
2.470000,1.717855478e-02,5.704171759e-02,3.054285313e-02,2.851699229e-02,1.383160738e-05,6.871121114e-02,0.000000000e+00,6.972185263e-03,8.899199e-16,3.486751e-17,7.996680e-18,2.267425e-03
2.480000,1.708735870e-02,5.673730538e-02,3.038006335e-02,2.836484775e-02,1.323079463e-05,6.817916256e-02,0.000000000e+00,6.897992230e-03,1.777238e-15,1.908196e-17,9.511364e-18,2.274225e-03
2.490000,1.699667082e-02,5.643451452e-02,3.021813739e-02,2.821351292e-02,1.265137380e-05,6.765838136e-02,0.000000000e+00,6.824587683e-03,1.117240e-15,1.398579e-17,6.447130e-18,2.432902e-03
2.500000,1.690648876e-02,5.613333640e-02,3.005707070e-02,2.806298348e-02,1.209262388e-05,6.714876570e-02,0.000000000e+00,6.751963256e-03,2.224785e-15,1.398579e-17,8.420559e-18,2.462221e-03
2.510000,1.681681011e-02,5.583376246e-02,2.989685875e-02,2.791325519e-02,1.155384949e-05,6.665021175e-02,0.000000000e+00,6.680110672e-03,8.886459e-16,7.806256e-18,3.998340e-18,2.291614e-03
2.520000,1.672763247e-02,5.553578416e-02,2.973749706e-02,2.776432378e-02,1.103438014e-05,6.616261372e-02,0.000000000e+00,6.609021741e-03,8.892015e-16,2.289901e-17,5.222209e-18,2.365693e-03
2.530000,1.663895343e-02,5.523939303e-02,2.957898114e-02,2.761618504e-02,1.053356948e-05,6.568586396e-02,0.000000000e+00,6.538688361e-03,2.221537e-15,4.443060e-17,9.148508e-18,2.360483e-03
2.540000,1.655077056e-02,5.494458062e-02,2.942130655e-02,2.746883476e-02,1.005079470e-05,6.521985301e-02,0.000000000e+00,6.469102514e-03,2.220858e-15,1.044442e-17,1.183718e-17,2.406663e-03
2.550000,1.646308143e-02,5.465133857e-02,2.926446885e-02,2.732226877e-02,9.585455879e-06,6.476446963e-02,0.000000000e+00,6.400256268e-03,1.776853e-15,1.323970e-17,1.241873e-17,2.296844e-03
2.560000,1.637588361e-02,5.435965850e-02,2.910846364e-02,2.717648289e-02,9.136975430e-06,6.431960088e-02,0.000000000e+00,6.332141773e-03,1.998847e-15,4.060884e-17,6.447130e-18,2.401122e-03
2.570000,1.628917464e-02,5.406953213e-02,2.895328655e-02,2.703147300e-02,8.704797568e-06,6.388513219e-02,0.000000000e+00,6.264751265e-03,1.336978e-15,2.112164e-17,3.998340e-18,2.417462e-03
2.580000,1.620295209e-02,5.378095119e-02,2.879893320e-02,2.688723497e-02,8.288387838e-06,6.346094744e-02,0.000000000e+00,6.198077061e-03,1.554573e-15,7.410742e-18,9.341772e-18,2.383732e-03
