t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
11.000000,3.255470717e-03,8.000657960e-03,3.775416698e-03,4.000318311e-03,4.628006710e-03,1.889590840e+00,1.829139368e+01,3.064948272e-04,1.140242438e-01,1.999402e-15,4.169038e-17,1.354917e-17,8.678487e-03
11.050000,3.241216363e-03,8.140461994e-03,4.106813314e-03,4.070219759e-03,4.697213007e-03,1.904219628e+00,1.828760336e+01,3.174769491e-04,1.172128846e-01,2.448833e-15,2.190676e-17,3.484905e-17,8.681377e-03
11.100000,3.233616099e-03,8.296509104e-03,4.351924565e-03,4.148242655e-03,4.773272255e-03,1.917955123e+00,1.834004379e+01,3.294059848e-04,1.190946651e-01,2.220957e-15,7.100360e-17,2.686381e-17,8.553157e-03
11.150000,3.233046668e-03,8.461621544e-03,4.486115589e-03,4.230798151e-03,4.852714629e-03,1.930958005e+00,1.842708111e+01,3.416505547e-04,1.195804375e-01,2.886592e-15,4.930285e-17,1.215690e-17,8.560167e-03
11.200000,3.239599667e-03,8.628353520e-03,4.492926831e-03,4.314163378e-03,4.931890412e-03,1.941806148e+00,1.852271507e+01,3.535775852e-04,1.186570669e-01,2.664747e-15,8.069213e-17,2.322465e-17,8.560217e-03
11.250000,3.253071129e-03,8.789411784e-03,4.364364823e-03,4.394691746e-03,5.007208258e-03,1.948371644e+00,1.860229502e+01,3.646074409e-04,1.164025056e-01,2.886636e-15,1.738150e-16,3.441365e-17,8.585077e-03
11.300000,3.272960116e-03,8.938029733e-03,4.102404132e-03,4.468999991e-03,5.075378526e-03,1.948235675e+00,1.864756239e+01,3.742662846e-04,1.130001894e-01,2.443275e-15,2.775386e-17,5.627587e-17,8.609527e-03
11.350000,3.298486025e-03,9.068317489e-03,3.721219883e-03,4.534143209e-03,5.133644451e-03,1.938601247e+00,1.864991685e+01,3.822258186e-04,1.087429464e-01,2.230844e-15,7.355215e-18,2.566621e-17,8.584187e-03
11.400000,3.328636014e-03,9.175604636e-03,3.249479867e-03,4.587786224e-03,5.179982154e-03,1.916178700e+00,1.861138748e+01,3.883195401e-04,1.040172996e-01,2.887229e-15,5.779044e-17,3.081733e-17,8.785377e-03
11.450000,3.362247081e-03,9.256764498e-03,2.732427824e-03,4.628365724e-03,5.213249795e-03,1.877544125e+00,1.854332488e+01,3.925310225e-04,9.926757116e-02,2.664691e-15,8.265199e-17,4.199683e-17,8.618797e-03
11.500000,3.398116097e-03,9.310482227e-03,2.234166329e-03,4.655224300e-03,5.233269986e-03,1.820075278e+00,1.846326708e+01,3.949615738e-04,9.494933976e-02,3.112920e-15,8.055843e-17,2.649193e-17,9.078949e-03
11.550000,3.435647706e-03,9.340344614e-03,1.932988894e-03,4.670155331e-03,5.242608644e-03,1.821900325e+00,1.842134347e+01,3.962305927e-04,9.577451235e-02,2.889408e-15,1.733652e-17,2.660825e-17,8.790718e-03
11.600000,3.474259302e-03,9.352855127e-03,1.719932036e-03,4.676410519e-03,5.244662104e-03,1.820768953e+00,1.839043638e+01,3.964814505e-04,9.306431147e-02,3.109050e-15,3.303084e-17,1.404213e-17,8.889108e-03
11.650000,3.512623708e-03,9.349217852e-03,1.585647442e-03,4.674591902e-03,5.240116900e-03,1.811854677e+00,1.838187118e+01,3.957422155e-04,9.056781516e-02,3.330997e-15,3.269989e-17,2.045008e-17,8.562547e-03
11.700000,3.550304782e-03,9.331506049e-03,1.519647608e-03,4.665736097e-03,5.229560070e-03,1.794454699e+00,1.840775756e+01,3.940937992e-04,8.799609400e-02,2.665564e-15,1.877454e-17,4.886852e-17,8.675387e-03
11.750000,3.586911279e-03,9.301274968e-03,1.516438311e-03,4.650620720e-03,5.213360800e-03,1.768450586e+00,1.847754353e+01,3.916090239e-04,8.532642416e-02,2.887315e-15,3.643983e-17,1.048944e-17,8.535937e-03
11.800000,3.621951000e-03,9.259543728e-03,1.573656951e-03,4.629755325e-03,5.191724335e-03,1.733958907e+00,1.859732695e+01,3.883472856e-04,8.264232780e-02,3.111547e-15,3.703511e-17,1.811797e-18,8.516777e-03
11.850000,3.654902766e-03,9.207107559e-03,1.683991564e-03,4.603537520e-03,5.164790832e-03,1.691289048e+00,1.876936736e+01,3.843588900e-04,8.000947694e-02,2.442524e-15,1.771407e-17,2.737757e-17,8.481096e-03
11.900000,3.685274469e-03,9.144713826e-03,1.834840148e-03,4.572340981e-03,5.132703730e-03,1.640951423e+00,1.899201292e+01,3.796909163e-04,7.747270619e-02,2.890511e-15,1.575693e-17,7.728571e-18,8.582127e-03
