t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
1.250000,4.947399667e-05,8.509629283e-05,2.195379526e-05,4.254816216e-05,6.779369069e-05,1.028546527e-01,3.133039527e+01,1.065604186e-06,1.333649e-15,1.238011e-17,1.430585e-18,1.179042e-02
1.300000,4.856599261e-05,8.564966579e-05,2.665475690e-05,4.282485336e-05,6.737367392e-05,1.170380334e-01,3.132512071e+01,1.069112816e-06,1.785053e-15,8.221929e-18,1.761064e-18,1.060698e-02
1.350000,4.769693212e-05,8.616571948e-05,3.243891271e-05,4.308287519e-05,6.698720077e-05,1.304203952e-01,3.132043565e+01,1.072590086e-06,1.333413e-15,2.578820e-18,6.559939e-19,1.023868e-02
1.400000,4.687358606e-05,8.664937468e-05,3.871639647e-05,4.332470633e-05,6.663606827e-05,1.429469343e-01,3.131631332e+01,1.076113247e-06,1.566284e-15,1.071976e-17,7.761137e-19,1.037406e-02
1.450000,4.610127670e-05,8.710387327e-05,4.516549699e-05,4.355195583e-05,6.632107000e-05,1.545757181e-01,3.131272164e+01,1.079721779e-06,1.556311e-15,3.903635e-18,4.484585e-19,9.463592e-03
1.500000,4.538395020e-05,8.753114587e-05,5.159926168e-05,4.376559047e-05,6.604210866e-05,1.652736465e-01,3.130962466e+01,1.083425340e-06,1.558376e-15,9.349717e-18,1.995200e-19,9.359812e-03
1.550000,4.472424918e-05,8.793218023e-05,5.789692760e-05,4.396610751e-05,6.579830933e-05,1.750141294e-01,3.130698394e+01,1.087210302e-06,1.558165e-15,2.166635e-18,5.066756e-19,9.371012e-03
1.600000,4.412359658e-05,8.830730367e-05,6.397217822e-05,4.415366586e-05,6.558813561e-05,1.837756128e-01,3.130475989e+01,1.091045173e-06,1.339691e-15,1.003061e-17,2.084253e-19,9.577162e-03
1.650000,4.358229874e-05,8.865633415e-05,6.975818649e-05,4.432818557e-05,6.540950918e-05,1.915405683e-01,3.130291309e+01,1.094885145e-06,1.556783e-15,8.865913e-19,5.980417e-19,1.115382e-02
1.700000,4.309967219e-05,8.897880514e-05,7.520023852e-05,4.448942341e-05,6.525993218e-05,1.982947647e-01,3.130140554e+01,1.098675991e-06,1.781297e-15,7.975871e-18,3.532158e-19,1.194839e-02
1.750000,4.267419481e-05,8.927401951e-05,8.025192477e-05,4.463703062e-05,6.513661095e-05,2.040267241e-01,3.130020175e+01,1.102357434e-06,1.999450e-15,4.665606e-18,2.429990e-19,9.277722e-03
1.800000,4.230367931e-05,8.954115574e-05,8.487310019e-05,4.477059720e-05,6.503657919e-05,2.087273104e-01,3.129926983e+01,1.105866113e-06,1.776921e-15,1.048855e-18,1.065485e-19,1.321614e-02
1.850000,4.198546350e-05,8.977932678e-05,8.902876635e-05,4.488968613e-05,6.495681805e-05,2.123894170e-01,3.129858233e+01,1.109138211e-06,1.998584e-15,3.934190e-19,1.320299e-19,9.379702e-03
1.900000,4.171661064e-05,8.998768681e-05,9.268845520e-05,4.499386002e-05,6.489437087e-05,2.150077329e-01,3.129811701e+01,1.112111796e-06,1.564862e-15,1.755088e-18,3.396991e-20,9.604913e-03
1.950000,4.149411125e-05,9.016536879e-05,9.582589420e-05,4.508270200e-05,6.484645007e-05,2.165785735e-01,3.129785747e+01,1.114728896e-06,1.563320e-15,4.491663e-19,7.726677e-21,1.118341e-02
2.000000,4.131507770e-05,9.031160965e-05,9.841883203e-05,4.515583217e-05,6.481053403e-05,2.361646264e-02,3.119489076e+01,1.116937316e-06,2.445287e-15,1.272893e-19,1.515456e-23,9.568482e-03
2.050000,4.237707116e-05,8.979688498e-05,8.966167869e-05,4.489846089e-05,6.553043508e-05,2.300775084e-02,3.119519856e+01,1.116214866e-06,1.565819e-15,3.119255e-20,4.276013e-23,1.408377e-02
2.100000,4.332992137e-05,8.892920618e-05,7.007252473e-05,4.446462117e-05,6.627490780e-05,2.299556879e-02,3.119543553e+01,1.109524698e-06,1.554621e-15,5.672339e-20,3.436419e-23,9.215443e-03
2.150000,4.434465082e-05,8.822679440e-05,5.279703866e-05,4.411342619e-05,6.693441339e-05,2.309245644e-02,3.119568452e+01,1.105171149e-06,2.443279e-15,6.309137e-20,3.204371e-23,9.630132e-03
2.200000,4.523982593e-05,8.769813302e-05,3.950776032e-05,4.384908889e-05,6.750146578e-05,2.313370164e-02,3.119559603e+01,1.103048076e-06,2.004523e-15,9.815016e-20,2.194218e-23,9.142543e-03
2.250000,4.596529657e-05,8.730091717e-05,2.949994613e-05,4.365047850e-05,6.796820758e-05,2.316093437e-02,3.119549565e+01,1.102137213e-06,1.785371e-15,6.735210e-20,3.962179e-24,9.232302e-03
2.300000,4.653526812e-05,8.700232050e-05,2.201461287e-05,4.350118560e-05,6.833966039e-05,2.318333060e-02,3.119543122e+01,1.101817282e-06,2.224153e-15,1.124851e-19,1.752242e-23,1.366896e-02
2.350000,4.697589488e-05,8.677783306e-05,1.642717243e-05,4.338894088e-05,6.862914135e-05,2.320137538e-02,3.119539438e+01,1.101767308e-06,2.001140e-15,3.370615e-20,7.043643e-23,9.607262e-03
2.400000,4.731293863e-05,8.660895361e-05,1.225852755e-05,4.330450024e-05,6.885173844e-05,2.321544096e-02,3.119537693e+01,1.101826412e-06,2.002422e-15,1.457674e-19,3.608562e-24,1.094082e-02
2.450000,4.756888164e-05,8.648180544e-05,9.148723553e-06,4.324091744e-05,6.902136013e-05,2.322616729e-02,3.119537336e+01,1.101916882e-06,1.332735e-15,2.719852e-20,1.967923e-23,1.090015e-02
2.500000,4.776225922e-05,8.638592695e-05,6.828829016e-06,4.319298194e-05,6.914979339e-05,2.323420704e-02,3.119537967e+01,1.102003898e-06,1.557840e-15,9.559101e-20,5.884882e-23,9.640442e-03
2.550000,4.790784569e-05,8.631352500e-05,5.098170113e-06,4.315678724e-05,6.924659612e-05,2.324013539e-02,3.119539288e+01,1.102074175e-06,2.221369e-15,9.283009e-21,1.699063e-23,9.450462e-03
2.600000,4.801717267e-05,8.625875893e-05,3.807046455e-06,4.312940490e-05,6.931931494e-05,2.324443149e-02,3.119541080e+01,1.102124719e-06,2.223075e-15,1.366140e-19,5.227691e-24,1.430259e-02
2.650000,4.809911906e-05,8.621723789e-05,2.843791320e-06,4.310863987e-05,6.937380634e-05,2.324748213e-02,3.119543177e+01,1.102157034e-06,1.790383e-15,2.271864e-20,8.560197e-24,1.170722e-02
2.700000,4.816045893e-05,8.618565760e-05,2.125110715e-06,4.309284674e-05,6.941456240e-05,2.324959324e-02,3.119545458e+01,1.102174229e-06,1.557172e-15,3.893117e-20,1.034059e-23,1.372492e-02
