t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
9.550000,3.944375762e-05,1.818037911e-04,1.300679258e-04,9.090190691e-05,9.121663308e-05,2.245814161e-01,1.805529395e+01,1.663382868e-06,1.769645121e-02,1.998558e-15,9.611498e-18,7.553043e-18,8.600707e-03
9.600000,4.053317580e-05,1.803901537e-04,1.326731321e-04,9.019508810e-05,9.049187788e-05,2.237342152e-01,1.795946683e+01,1.637976905e-06,1.763410249e-02,1.998635e-15,1.635401e-17,2.175568e-18,8.741415e-03
9.650000,4.160136548e-05,1.788534926e-04,1.354625595e-04,8.942675702e-05,8.986244172e-05,2.228471662e-01,1.786763247e+01,1.611728569e-06,1.756733584e-02,2.001065e-15,2.456825e-17,3.329851e-18,8.710126e-03
9.700000,4.264898377e-05,1.772078568e-04,1.384055930e-04,8.860394294e-05,8.934332795e-05,2.219457231e-01,1.778011057e+01,1.584972657e-06,1.749661120e-02,2.446745e-15,2.208018e-17,7.709692e-18,8.734326e-03
9.750000,4.367626487e-05,1.754693550e-04,1.414702826e-04,8.773469328e-05,8.894931966e-05,2.210549058e-01,1.769717678e+01,1.558066404e-06,1.742247493e-02,2.893287e-15,3.231755e-17,6.830953e-18,8.658017e-03
9.800000,4.468312449e-05,1.736560996e-04,1.446230823e-04,8.682805812e-05,8.869465608e-05,2.201984887e-01,1.761905951e+01,1.531385467e-06,1.734555718e-02,1.332560e-15,1.267595e-17,4.373618e-18,9.163490e-03
9.850000,4.566924140e-05,1.717880755e-04,1.478288465e-04,8.589405006e-05,8.859267914e-05,2.193982121e-01,1.754593738e+01,1.505319249e-06,1.726656666e-02,2.003215e-15,1.092245e-17,5.657987e-18,8.595678e-03
9.900000,4.663411929e-05,1.698871239e-04,1.510510369e-04,8.494357668e-05,8.865546717e-05,2.186730636e-01,1.747793747e+01,1.480265677e-06,1.718628292e-02,2.665019e-15,4.173301e-17,2.649205e-18,8.595048e-03
9.950000,4.757713206e-05,1.679766547e-04,1.542520938e-04,8.398834303e-05,8.889347736e-05,2.180386788e-01,1.741513432e+01,1.456625549e-06,1.710554612e-02,2.664712e-15,9.305446e-18,3.143502e-18,8.679287e-03
10.000000,4.849755559e-05,1.660814147e-04,1.573939336e-04,8.304072210e-05,8.931522022e-05,2.175069024e-01,1.735754996e+01,1.434796612e-06,1.702524456e-02,2.445362e-15,7.326683e-18,4.893778e-18,8.588458e-03
10.050000,4.939458880e-05,1.642271571e-04,1.604385355e-04,8.211359244e-05,8.992698940e-05,2.170855433e-01,1.730515461e+01,1.415167529e-06,1.694630022e-02,2.222855e-15,8.686011e-18,3.262130e-18,8.706896e-03
10.100000,5.026736652e-05,1.624402668e-04,1.633485887e-04,8.122014303e-05,9.073266680e-05,2.167783429e-01,1.725786844e+01,1.398111915e-06,1.686965280e-02,1.555061e-15,9.032595e-18,8.055578e-18,1.327205e-02
10.150000,5.111496688e-05,1.607472625e-04,1.660881747e-04,8.037364709e-05,9.173361719e-05,2.165851606e-01,1.721556411e+01,1.383982605e-06,1.679624265e-02,2.444666e-15,2.900158e-17,5.558164e-18,8.691327e-03
10.200000,5.193641524e-05,1.591743908e-04,1.686234648e-04,7.958720889e-05,9.292867874e-05,2.165023643e-01,1.717807005e+01,1.373106321e-06,1.672699319e-02,2.220859e-15,7.663472e-18,8.573700e-18,8.646898e-03
10.250000,5.273068700e-05,1.577469440e-04,1.709234140e-04,7.887348946e-05,9.431424723e-05,2.165233980e-01,1.714517454e+01,1.365778870e-06,1.666279337e-02,2.668972e-15,3.330831e-17,8.509825e-18,8.682656e-03
