t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.640000,8.269655994e-06,1.181555909e-05,1.886549188e-05,5.907692047e-06,1.363152873e-05,1.471099245e-01,3.864357919e+01,1.943708599e-09,2.694809e-16,3.916657e-18,8.940560e-19,6.960709e-03
0.650000,8.359077558e-06,1.206000237e-05,1.927797890e-05,6.029940401e-06,1.381602669e-05,1.457468947e-01,3.862691958e+01,2.003762432e-09,2.397178e-16,5.204806e-18,4.848700e-19,6.968430e-03
0.660000,8.443732821e-06,1.230175468e-05,1.968359161e-05,6.150778217e-06,1.399350983e-05,1.443691853e-01,3.861005527e+01,2.062925011e-09,3.538652e-16,1.084964e-17,1.999170e-18,6.969799e-03
0.670000,8.523694750e-06,1.254065295e-05,2.008180413e-05,6.270181902e-06,1.416401432e-05,1.429770461e-01,3.859298858e+01,2.121115290e-09,7.780315e-16,1.335883e-17,1.301043e-18,6.930090e-03
0.680000,8.599040217e-06,1.277640542e-05,2.047213791e-05,6.388129154e-06,1.432758138e-05,1.415707301e-01,3.857572185e+01,2.178256473e-09,7.287455e-17,8.537705e-18,3.909147e-19,6.850230e-03
0.690000,8.669849656e-06,1.300938793e-05,2.085415869e-05,6.504598880e-06,1.448425689e-05,1.401504931e-01,3.855825747e+01,2.234276002e-09,3.413282e-16,1.142599e-17,1.788112e-18,6.884939e-03
0.700000,8.736206739e-06,1.323924357e-05,2.122747363e-05,6.619571122e-06,1.463409102e-05,1.387165940e-01,3.854059782e+01,2.289105552e-09,2.591168e-16,1.237511e-17,1.954573e-18,6.844380e-03
0.710000,8.798198078e-06,1.346629735e-05,2.159172863e-05,6.733026984e-06,1.477713777e-05,1.372692943e-01,3.852274533e+01,2.342680996e-09,7.850523e-16,6.540411e-18,1.693578e-18,6.854179e-03
0.720000,8.855912937e-06,1.369007235e-05,2.194660587e-05,6.844948569e-06,1.491345468e-05,1.358088587e-01,3.850470245e+01,2.394942365e-09,3.333642e-16,2.373624e-17,1.651408e-18,6.869360e-03
0.730000,8.909442968e-06,1.391088643e-05,2.229182146e-05,6.955318921e-06,1.504310247e-05,1.343355546e-01,3.848647164e+01,2.445833799e-09,5.628070e-16,1.020893e-17,8.673617e-19,6.857490e-03
0.740000,8.958881960e-06,1.412840694e-05,2.262712321e-05,7.064121966e-06,1.516614475e-05,1.328496524e-01,3.846805539e+01,2.495303478e-09,2.445058e-16,3.903504e-18,0.000000e+00,6.902950e-03
0.750000,9.004325604e-06,1.434284564e-05,2.295228867e-05,7.171342462e-06,1.528264768e-05,1.313514252e-01,3.844945623e+01,2.543303561e-09,3.484624e-16,1.415208e-17,4.336809e-19,6.907380e-03
0.760000,9.045871275e-06,1.455409466e-05,2.326712308e-05,7.276965952e-06,1.539267975e-05,1.298411494e-01,3.843067670e+01,2.589790095e-09,2.466930e-16,6.187141e-18,1.788112e-18,6.901090e-03
0.770000,9.083617828e-06,1.476205026e-05,2.357145763e-05,7.380978718e-06,1.549631149e-05,1.283191042e-01,3.841171935e+01,2.634722940e-09,2.544027e-16,3.976229e-18,6.133174e-19,6.902620e-03
0.780000,9.117665402e-06,1.496684974e-05,2.386514771e-05,7.483367742e-06,1.559361524e-05,1.267855720e-01,3.839258677e+01,2.678065670e-09,4.520545e-16,5.573435e-18,1.264386e-18,6.883330e-03
0.790000,9.148115244e-06,1.516838670e-05,2.414807133e-05,7.584120666e-06,1.568466494e-05,1.252408381e-01,3.837328157e+01,2.719785479e-09,2.293480e-16,1.434021e-17,6.133174e-19,6.926340e-03
0.800000,9.175069539e-06,1.536667392e-05,2.442012756e-05,7.683225760e-06,1.576953591e-05,1.236851914e-01,3.835380636e+01,2.759853081e-09,7.778942e-16,6.428471e-18,1.651408e-18,6.942120e-03
0.810000,9.198631259e-06,1.556146464e-05,2.468123512e-05,7.780671885e-06,1.584830464e-05,1.221189240e-01,3.833416379e+01,2.798242603e-09,3.406720e-16,9.497798e-18,2.424350e-18,6.879639e-03
0.820000,9.218904010e-06,1.575297313e-05,2.493133104e-05,7.876448467e-06,1.592104866e-05,1.205423314e-01,3.831435653e+01,2.834931480e-09,2.254944e-16,1.076944e-17,3.066587e-19,6.881989e-03
0.830000,9.235991902e-06,1.594123411e-05,2.517036941e-05,7.970545465e-06,1.598784630e-05,1.189557129e-01,3.829438725e+01,2.869900344e-09,3.343715e-16,4.790162e-18,2.263881e-18,6.937430e-03
0.840000,9.249999419e-06,1.612594824e-05,2.539832012e-05,8.062953350e-06,1.604877662e-05,1.173593716e-01,3.827425867e+01,2.903132915e-09,6.686740e-16,2.162712e-17,3.743246e-18,6.903819e-03
0.850000,9.261031306e-06,1.630742669e-05,2.561516781e-05,8.153663079e-06,1.610391919e-05,1.157536146e-01,3.825397350e+01,2.934615889e-09,7.632835e-17,1.572093e-17,2.057129e-18,6.919969e-03
0.860000,9.269192453e-06,1.648539916e-05,2.582091076e-05,8.242666069e-06,1.615335398e-05,1.141387533e-01,3.823353447e+01,2.964338827e-09,2.233689e-16,5.724752e-18,7.818293e-19,6.928569e-03
0.870000,9.274587797e-06,1.666000469e-05,2.601555993e-05,8.329954183e-06,1.619716128e-05,1.125151035e-01,3.821294435e+01,2.992294040e-09,2.221656e-16,6.198055e-18,2.852091e-18,6.954330e-03
0.880000,9.277322230e-06,1.683124250e-05,2.619913798e-05,8.415519707e-06,1.623542150e-05,1.108829860e-01,3.819220590e+01,3.018476481e-09,5.590230e-16,5.835587e-18,1.371419e-18,6.904930e-03
0.890000,9.277500504e-06,1.699879640e-05,2.637167843e-05,8.499355333e-06,1.626821515e-05,1.092427266e-01,3.817132190e+01,3.042883633e-09,1.697436e-16,1.101496e-17,2.637978e-18,6.893080e-03
0.900000,9.275227156e-06,1.716295538e-05,2.653322479e-05,8.581454144e-06,1.629562269e-05,1.075946566e-01,3.815029517e+01,3.065515401e-09,2.419271e-16,5.888975e-18,1.563659e-18,6.886510e-03
0.910000,9.270606425e-06,1.732376470e-05,2.668382983e-05,8.661809599e-06,1.631772446e-05,1.059391132e-01,3.812912851e+01,3.086374003e-09,3.377818e-16,8.577026e-18,3.998340e-18,6.890389e-03
0.920000,9.263742188e-06,1.748093574e-05,2.682355480e-05,8.740415517e-06,1.633460059e-05,1.042764400e-01,3.810782476e+01,3.105463864e-09,2.389129e-16,7.953613e-18,8.940560e-19,6.843510e-03
0.930000,9.254737887e-06,1.763464132e-05,2.695246876e-05,8.817266066e-06,1.634633093e-05,1.026069877e-01,3.808638676e+01,3.122791513e-09,2.388839e-16,6.946513e-18,2.168404e-18,6.854580e-03
0.940000,9.243696472e-06,1.778482148e-05,2.707064793e-05,8.892355751e-06,1.635299499e-05,1.009311140e-01,3.806481737e+01,3.138365477e-09,1.279597e-16,2.160428e-18,1.578622e-18,6.949370e-03
0.950000,9.230720338e-06,1.793146573e-05,2.717817510e-05,8.965679403e-06,1.635467186e-05,9.924918520e-02,3.804311946e+01,3.152196190e-09,6.418545e-17,8.608704e-18,1.301043e-18,6.902249e-03
0.960000,9.215911276e-06,1.807456186e-05,2.727513902e-05,9.037232170e-06,1.635144015e-05,9.756157605e-02,3.802129592e+01,3.164295886e-09,6.277815e-17,1.181933e-17,3.998340e-18,6.875090e-03
0.970000,9.199370415e-06,1.821416910e-05,2.736163393e-05,9.107009502e-06,1.634337797e-05,9.586867108e-02,3.799934963e+01,3.174678511e-09,3.425027e-16,1.239413e-17,2.168404e-18,6.907939e-03
0.980000,9.181198181e-06,1.835007668e-05,2.743775900e-05,9.175007154e-06,1.633056287e-05,9.417086530e-02,3.797728351e+01,3.183359628e-09,2.247519e-16,5.527371e-18,3.157244e-18,6.929960e-03
0.990000,9.161494240e-06,1.848253441e-05,2.750361788e-05,9.241221164e-06,1.631307176e-05,9.246856524e-02,3.795510047e+01,3.190356328e-09,2.289328e-16,2.838172e-17,2.453269e-18,6.927960e-03
1.000000,9.140357467e-06,1.861149664e-05,2.755931830e-05,9.305647857e-06,1.629098093e-05,9.076219001e-02,4.170793470e+01,3.195687147e-09,8.887201e-16,7.013927e-18,2.045669e-18,6.976699e-03
1.010000,4.091278134e-05,1.430456960e-04,2.955371300e-02,7.152284584e-05,6.139255383e-05,1.971247124e-01,4.140570777e+01,4.367820524e-04,2.555187e-16,6.071547e-18,8.940560e-19,6.991019e-03
1.020000,1.722319733e-04,5.553394935e-04,5.659081006e-02,2.776697427e-04,2.289756425e-04,3.256374224e-01,4.112708048e+01,1.602296134e-03,4.454430e-16,1.206980e-17,9.199761e-19,6.988919e-03
1.030000,3.801673000e-04,1.206454738e-03,8.127204105e-02,6.032273317e-04,4.948071704e-04,4.461615291e-01,4.086924196e+01,3.307442067e-03,5.590251e-16,1.913241e-17,1.371419e-18,6.946799e-03
1.040000,6.583491680e-04,2.075033809e-03,1.037441364e-01,1.037516718e-03,8.488514478e-04,5.563133437e-01,4.062969489e+01,5.395798832e-03,4.487092e-16,1.931828e-17,1.301043e-18,6.942930e-03
1.050000,1.000966188e-03,3.141406573e-03,1.241447098e-01,1.570702640e-03,1.282550902e-03,6.562925580e-01,4.040622265e+01,7.738850829e-03,3.508843e-16,4.716279e-18,1.734723e-18,6.928020e-03
1.060000,1.402605511e-03,4.387157353e-03,1.426029194e-01,2.193576917e-03,1.787975997e-03,7.467641248e-01,4.019685989e+01,1.023186542e-02,6.778866e-16,5.275955e-18,1.734723e-18,6.932700e-03
1.070000,1.858210234e-03,5.795014407e-03,1.592400813e-01,2.897503149e-03,2.357722081e-03,8.284806550e-01,3.999986614e+01,1.279033677e-02,1.501578e-16,8.974843e-18,3.878960e-18,6.941319e-03
1.080000,2.363047852e-03,7.348771109e-03,1.741702370e-01,3.674377286e-03,2.984871003e-03,9.021852367e-01,3.981370218e+01,1.534691976e-02,5.216439e-17,3.523657e-18,7.757919e-18,6.980459e-03
1.090000,2.912682755e-03,9.033217052e-03,1.875006798e-01,4.516593170e-03,3.662964799e-03,9.685825306e-01,3.963700892e+01,1.784878786e-02,1.167432e-16,1.615861e-17,1.734723e-18,6.957890e-03
1.100000,3.502951522e-03,1.083407534e-02,1.993324407e-01,5.417011175e-03,4.385983035e-03,1.028330829e+00,3.946858849e+01,2.025535781e-02,3.372514e-16,1.563659e-17,6.254634e-18,6.899510e-03
1.110000,4.129940575e-03,1.273794487e-02,2.097607390e-01,6.368929375e-03,5.148321851e-03,1.082041437e+00,3.930738735e+01,2.253633165e-02,2.242347e-16,2.773715e-17,1.163688e-17,6.904950e-03
1.120000,4.789965943e-03,1.473224709e-02,2.188753993e-01,7.366056930e-03,5.944774114e-03,1.130280714e+00,3.915248114e+01,2.467001328e-02,6.697962e-16,1.960818e-17,8.673617e-18,6.876769e-03
1.130000,5.479554931e-03,1.680517675e-02,2.267612366e-01,8.402489499e-03,6.770510416e-03,1.173573004e+00,3.900306114e+01,2.664186235e-02,2.582502e-16,2.511701e-17,3.469447e-18,6.870439e-03
1.140000,6.195429531e-03,1.894565634e-02,2.334984138e-01,9.472686497e-03,7.621060827e-03,1.212403708e+00,3.885842220e+01,2.844325349e-02,4.565256e-16,7.890877e-18,8.673617e-18,6.854869e-03
1.150000,6.934491416e-03,2.114329393e-02,2.391627714e-01,1.057145005e-02,8.492297301e-03,1.247222219e+00,3.871795180e+01,3.007041296e-02,4.476148e-16,1.907487e-17,9.813078e-18,6.833320e-03
1.160000,7.693808373e-03,2.338834410e-02,2.438261332e-01,1.169390552e-02,9.380416691e-03,1.278444568e+00,3.858112037e+01,3.152350877e-02,1.671736e-16,1.387948e-17,1.734723e-18,6.883209e-03
1.170000,8.470602067e-03,2.567167178e-02,2.475565894e-01,1.283548342e-02,1.028192433e-02,1.306455771e+00,3.844747247e+01,3.280587330e-02,2.239438e-16,2.032294e-17,8.673617e-18,6.895699e-03
1.180000,9.262236986e-03,2.798471862e-02,2.504187575e-01,1.399190273e-02,1.119361814e-02,1.331611864e+00,3.831661902e+01,3.392334049e-02,1.972873e-16,8.542522e-18,4.906539e-18,6.924359e-03
1.190000,1.006621049e-02,3.031947192e-02,2.524740248e-01,1.515915530e-02,1.211257320e-02,1.354241645e+00,3.818823013e+01,3.488368194e-02,8.914533e-16,2.668107e-17,2.023018e-17,6.874839e-03
1.200000,1.088014387e-02,3.266843564e-02,2.537807715e-01,1.633349148e-02,1.303612676e-02,1.374648171e+00,3.806202883e+01,3.569612834e-02,6.670370e-16,4.872883e-18,1.868354e-17,7.030209e-03
1.210000,1.170177423e-02,3.502460356e-02,2.543945781e-01,1.751140668e-02,1.396186376e-02,1.393110025e+00,3.793778523e+01,3.637096472e-02,2.474971e-16,1.301043e-17,1.868354e-17,6.933959e-03
1.220000,1.252894732e-02,3.738143427e-02,2.543684165e-01,1.868962891e-02,1.488760262e-02,1.409882399e+00,3.781531146e+01,3.691918917e-02,2.306599e-16,2.702166e-17,3.469447e-18,6.871630e-03
1.230000,1.335961098e-02,3.973282780e-02,2.537528262e-01,1.986510713e-02,1.581138149e-02,1.425198028e+00,3.769445690e+01,3.735222653e-02,3.360292e-16,1.334053e-17,4.906539e-18,6.916170e-03
1.240000,1.419180930e-02,4.207310399e-02,2.525960778e-01,2.103500046e-02,1.673144484e-02,1.439268007e+00,3.757510405e+01,3.768168919e-02,1.044847e-16,3.227938e-17,6.938894e-18,6.946440e-03
1.250000,1.502367743e-02,4.439698213e-02,2.509443233e-01,2.219666797e-02,1.764623035e-02,1.452282529e+00,3.745716465e+01,3.791917881e-02,2.226038e-16,2.059984e-17,0.000000e+00,6.914489e-03
1.260000,1.585343687e-02,4.669956198e-02,2.488417342e-01,2.334765928e-02,1.855435617e-02,1.464411566e+00,3.734057629e+01,3.807612296e-02,6.685558e-16,7.102972e-18,2.023018e-17,6.967549e-03
