t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
13.900000,3.317992446e-03,8.584522014e-03,5.125248546e-03,4.292247828e-03,4.928827835e-03,7.604576133e-01,1.799109606e+01,3.548679683e-04,4.941861542e-01,3.111249e-15,3.298604e-17,7.272328e-18,1.293405e-02
13.950000,3.377237498e-03,8.737730099e-03,3.015216092e-03,4.368851152e-03,5.007825771e-03,7.720083711e-01,1.798287367e+01,3.578671988e-04,2.427356008e-01,2.442542e-15,2.556666e-17,9.813313e-18,1.150558e-02
14.000000,3.312605268e-03,8.452413020e-03,4.847992075e-03,4.226193930e-03,4.866689158e-03,7.799860887e-01,1.798139716e+01,3.441145415e-04,4.712338424e-01,3.331265e-15,4.020836e-17,4.564773e-18,8.622614e-03
14.050000,3.333274945e-03,8.495582921e-03,2.990345361e-03,4.247778687e-03,4.877181375e-03,7.419493288e-01,1.794657062e+01,3.391152581e-04,3.133785713e-01,3.555748e-15,3.017931e-17,3.231154e-18,8.593894e-03
14.100000,3.315773937e-03,8.433835099e-03,2.637043530e-03,4.216905052e-03,4.871825851e-03,7.598892651e-01,1.793868770e+01,3.356128020e-04,1.405468878e-01,2.445853e-15,1.654072e-17,4.225862e-18,8.740314e-03
14.150000,3.369523587e-03,8.597805803e-03,1.101287586e-03,4.298889661e-03,4.943472432e-03,7.893642355e-01,1.799802379e+01,3.439533932e-04,1.862292240e-01,3.330709e-15,1.500035e-17,5.658373e-18,8.673104e-03
14.200000,3.340261546e-03,8.439607011e-03,5.092453197e-03,4.219790982e-03,4.876383898e-03,7.362103467e-01,1.792506512e+01,3.456525866e-04,2.654603503e-01,2.890473e-15,5.618870e-17,5.712889e-18,8.572204e-03
14.250000,3.326000266e-03,8.405069402e-03,4.811324947e-03,4.202522331e-03,4.833283773e-03,7.896871376e-01,1.794319352e+01,3.397490317e-04,4.385405143e-01,3.997446e-15,5.226202e-17,5.416134e-18,8.577334e-03
14.300000,3.338791133e-03,8.573692376e-03,1.359494334e-03,4.286833059e-03,4.908218277e-03,7.857494605e-01,1.800053565e+01,3.406644670e-04,1.032275572e-01,3.335977e-15,2.906204e-17,1.783168e-18,8.591244e-03
14.350000,3.400832616e-03,8.713708972e-03,3.471530724e-03,4.356840703e-03,4.999879499e-03,7.808848374e-01,1.799865706e+01,3.578726100e-04,2.481790911e-01,3.109566e-15,3.557417e-17,5.493012e-18,8.627134e-03
14.400000,3.355276571e-03,8.390340027e-03,2.584731997e-03,4.195157709e-03,4.872438581e-03,7.787587836e-01,1.798752728e+01,3.340604671e-04,3.887243906e-01,3.108633e-15,2.299914e-17,3.117127e-19,8.546614e-03
14.450000,3.368477447e-03,8.361170134e-03,2.383612659e-03,4.180572890e-03,4.830402460e-03,7.698636653e-01,1.798282357e+01,3.293206256e-04,2.761340575e-01,3.778462e-15,1.050419e-17,3.816312e-18,8.575914e-03
14.500000,3.411764811e-03,8.650199411e-03,3.459342598e-03,4.325086222e-03,4.965607301e-03,7.464953547e-01,1.795981511e+01,3.528925391e-04,2.730078653e-01,3.555791e-15,1.879410e-17,3.052938e-18,8.659724e-03
14.550000,3.391156196e-03,8.482989085e-03,1.690043002e-03,4.241481825e-03,4.874364602e-03,7.251393075e-01,1.793163145e+01,3.354249094e-04,1.181882381e-01,2.887250e-15,3.920719e-17,5.344641e-18,8.632604e-03
14.600000,3.432486536e-03,8.634166128e-03,4.483873230e-03,4.317069655e-03,4.914340515e-03,7.700840674e-01,1.803801681e+01,3.523552244e-04,3.617941834e-01,4.219158e-15,3.094033e-17,1.843655e-18,8.701055e-03
