t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
0.500000,1.010831978e-04,1.314390539e-04,6.554172432e-04,6.571953599e-05,1.376263505e-04,1.692536224e-01,3.147381609e+01,4.008664394e-07,3.480484046e-03,1.110449e-15,2.132679e-17,8.248918e-19,8.563589e-03
0.550000,1.057873944e-04,1.269441143e-04,5.385550776e-04,6.347207276e-05,1.415976706e-04,1.522935472e-01,3.146318476e+01,3.376496206e-07,3.242555598e-03,1.999127e-15,8.955783e-18,1.028123e-18,8.512639e-03
0.600000,1.096706258e-04,1.284028659e-04,4.430084049e-04,6.420144824e-05,1.448302697e-04,1.345978497e-01,3.145232564e+01,2.989092871e-07,3.068171453e-03,2.006023e-15,7.618693e-18,1.242797e-18,8.479799e-03
0.650000,1.127570209e-04,1.330819094e-04,3.649028225e-04,6.654097087e-05,1.474122819e-04,1.163635766e-01,3.144135100e+01,2.758416882e-07,2.942999654e-03,2.226092e-15,5.312886e-18,1.579652e-18,8.508628e-03
0.700000,1.151128328e-04,1.391345671e-04,3.010724026e-04,6.956729325e-05,1.494328144e-04,9.779565650e-02,3.143037889e+01,2.626804902e-07,2.855285384e-03,1.332308e-15,1.044230e-17,2.355270e-18,8.517659e-03
0.750000,1.168197401e-04,1.454975903e-04,2.489160549e-04,7.274881044e-05,1.509754242e-04,7.912200401e-02,3.141952312e+01,2.556673461e-07,2.795671228e-03,2.224900e-15,2.344563e-17,1.982303e-19,1.160438e-02
0.800000,1.179615714e-04,1.516263790e-04,2.062910273e-04,7.581319974e-05,1.521155702e-04,6.063903524e-02,3.140888893e+01,2.523722975e-07,2.756904636e-03,1.561704e-15,1.027073e-17,4.223481e-19,8.539289e-03
0.850000,1.186180439e-04,1.572764813e-04,1.714317380e-04,7.863825371e-05,1.529199910e-04,4.287027641e-02,3.139857083e+01,2.512424092e-07,2.733475671e-03,2.228817e-15,1.555934e-17,1.361644e-18,8.839760e-03
0.900000,1.188621312e-04,1.623654566e-04,1.428874396e-04,8.118273520e-05,1.534469903e-04,2.727235946e-02,3.138865129e+01,2.513013328e-07,2.721253378e-03,1.115954e-15,6.024668e-18,1.823225e-18,8.606619e-03
0.950000,1.187592839e-04,1.668934525e-04,1.194749065e-04,8.344673816e-05,1.537471158e-04,1.939648771e-02,3.137920000e+01,2.519493965e-07,2.717162837e-03,2.008857e-15,1.738500e-17,3.250931e-18,8.794949e-03
1.000000,1.183675599e-04,1.708997801e-04,1.002434975e-04,8.544989802e-05,1.538639723e-04,2.644805544e-02,3.137027357e+01,2.528308357e-07,2.718919565e-03,1.356612e-15,2.021883e-17,5.671348e-19,8.478158e-03
1.050000,1.177381698e-04,1.744393704e-04,8.445039352e-05,8.721969098e-05,1.538350392e-04,4.078910746e-02,3.136191551e+01,2.537458847e-07,2.724821916e-03,8.884002e-16,9.895665e-18,1.660006e-18,8.722429e-03
1.100000,1.169161752e-04,1.775705951e-04,7.154375425e-05,8.878530788e-05,1.536924324e-04,5.663757121e-02,3.135415660e+01,2.545928117e-07,2.733594292e-03,1.777448e-15,5.228491e-18,1.184689e-18,8.769459e-03
1.150000,1.159412063e-04,1.803491547e-04,6.115037625e-05,9.017458665e-05,1.534635851e-04,7.253932940e-02,3.134701546e+01,2.553299085e-07,2.744271410e-03,1.778001e-15,1.382205e-17,1.980416e-18,8.577728e-03
1.200000,1.148481315e-04,1.828252124e-04,5.306054565e-05,9.141261485e-05,1.531718436e-04,8.803633730e-02,3.134049937e+01,2.559507494e-07,2.756114163e-03,1.556896e-15,1.044243e-17,7.866699e-19,1.228361e-02
1.250000,1.136676525e-04,1.850424470e-04,4.719484563e-05,9.252123407e-05,1.528369802e-04,1.029252615e-01,3.133460525e+01,2.564682468e-07,2.768549000e-03,2.006517e-15,4.934055e-18,1.029428e-18,8.709349e-03
1.300000,1.124268148e-04,1.870380220e-04,4.353201032e-05,9.351901908e-05,1.524756331e-04,1.170910392e-01,3.132932082e+01,2.569045229e-07,2.781124474e-03,1.559312e-15,1.021210e-17,1.090094e-18,8.601839e-03
1.350000,1.111494371e-04,1.888429632e-04,4.199724616e-05,9.442149319e-05,1.521016836e-04,1.304576812e-01,3.132462582e+01,2.572846086e-07,2.793480170e-03,2.221035e-15,1.096546e-17,3.672061e-19,8.725749e-03
1.400000,1.098564676e-04,1.904828789e-04,4.236847438e-05,9.524144784e-05,1.517265801e-04,1.429701140e-01,3.132049337e+01,2.576326517e-07,2.805324480e-03,1.556144e-15,6.879266e-18,8.496674e-19,8.674669e-03
1.450000,1.085662763e-04,1.919785666e-04,4.427929329e-05,9.598929371e-05,1.513596187e-04,1.545861951e-01,3.131689133e+01,2.579697573e-07,2.816418704e-03,1.999679e-15,1.306588e-17,6.446188e-19,8.647419e-03
1.500000,1.072948965e-04,1.933468014e-04,4.731004475e-05,9.667340529e-05,1.510081901e-04,1.652726520e-01,3.131378371e+01,2.583128862e-07,2.826565660e-03,8.940331e-16,6.582943e-18,5.607235e-19,8.611308e-03
1.550000,1.060562254e-04,1.946008633e-04,5.107937961e-05,9.730043984e-05,1.506779986e-04,1.750027484e-01,3.131113205e+01,2.586744303e-07,2.835601503e-03,1.557627e-15,7.374622e-18,8.929925e-19,1.090942e-02
1.600000,1.048621948e-04,1.957512251e-04,5.528428688e-05,9.787562298e-05,1.503732606e-04,1.837548031e-01,3.130889678e+01,2.590622169e-07,2.843389868e-03,2.001826e-15,5.280508e-18,2.989317e-19,8.639809e-03
1.650000,1.037229226e-04,1.968059807e-04,5.969883106e-05,9.840299885e-05,1.500968869e-04,1.915111757e-01,3.130703854e+01,2.594797804e-07,2.849817650e-03,1.776702e-15,5.525997e-18,4.162182e-19,1.178907e-02
1.700000,1.026468527e-04,1.977712810e-04,6.415736022e-05,9.888564632e-05,1.498506526e-04,1.982575355e-01,3.130551940e+01,2.599267965e-07,2.854791985e-03,1.110224e-15,3.625553e-18,1.748684e-19,1.138631e-02
1.750000,1.016408906e-04,1.986517074e-04,6.853713207e-05,9.932586399e-05,1.496353578e-04,2.039823159e-01,3.130430400e+01,2.603996097e-07,2.858238074e-03,2.004103e-15,3.135314e-18,1.416819e-19,8.590619e-03
1.800000,1.007105408e-04,1.994506349e-04,7.274500651e-05,9.972532754e-05,1.494509806e-04,2.086763020e-01,3.130336053e+01,2.608918104e-07,2.860097619e-03,1.999045e-15,3.689773e-18,9.683397e-20,8.477458e-03
1.850000,9.986004866e-05,2.001704172e-04,7.670834264e-05,1.000852229e-04,1.492968238e-04,2.123323171e-01,3.130266171e+01,2.613948324e-07,2.860327683e-03,2.888098e-15,7.725981e-19,1.111425e-19,8.539308e-03
1.900000,9.909254887e-05,2.008127079e-04,8.036906161e-05,1.004063587e-04,1.491716550e-04,2.149449883e-01,3.130218544e+01,2.618985492e-07,2.858899842e-03,8.892563e-16,6.518318e-19,3.870096e-21,8.540598e-03
1.950000,9.841022088e-05,2.013785067e-04,8.367984494e-05,1.006892609e-04,1.490738410e-04,2.165105766e-01,3.130191547e+01,2.623918567e-07,2.855799543e-03,1.556441e-15,1.534960e-18,3.995721e-21,1.319462e-02
2.000000,9.781444870e-05,2.018684831e-04,8.660171103e-05,1.009342520e-04,1.490014749e-04,2.170268610e-01,3.130184179e+01,2.628632302e-07,2.851025569e-03,1.999002e-15,1.129132e-19,7.070443e-23,8.672449e-03
2.050000,9.721660184e-05,2.016078717e-04,3.210474197e-05,1.008039461e-04,1.483666298e-04,2.573875084e-02,3.119481822e+01,2.579080963e-07,3.705634192e-03,1.999874e-15,8.494345e-20,1.189960e-22,8.697119e-03
2.100000,9.782682492e-05,2.004997216e-04,7.713583796e-05,1.002498719e-04,1.489070068e-04,2.339719403e-02,3.119789235e+01,2.607616367e-07,2.896596833e-03,2.220490e-15,7.375946e-20,1.358498e-23,8.583848e-03
2.150000,9.903562180e-05,1.993732291e-04,8.069995000e-05,9.968662312e-05,1.497497129e-04,2.314960530e-02,3.119926521e+01,2.621554358e-07,2.692309565e-03,1.780365e-15,5.814650e-20,9.060538e-23,9.593980e-03
2.200000,1.003823239e-04,1.983989601e-04,7.224845687e-05,9.919948515e-05,1.506565582e-04,2.312696638e-02,3.119962418e+01,2.629134108e-07,2.635817775e-03,1.111676e-15,8.277590e-20,9.013689e-23,8.496638e-03
2.250000,1.016578983e-04,1.975844394e-04,6.136668835e-05,9.879222419e-05,1.515210262e-04,2.313513274e-02,3.119967709e+01,2.636311348e-07,2.618036253e-03,8.888455e-16,6.923321e-20,8.386305e-23,8.613539e-03
2.300000,1.027945057e-04,1.969099500e-04,5.109085866e-05,9.845498333e-05,1.522982793e-04,2.314985914e-02,3.119964999e+01,2.644103349e-07,2.613151995e-03,1.778439e-15,3.580980e-20,6.982584e-23,8.576989e-03
2.350000,1.037784403e-04,1.963528674e-04,4.219952165e-05,9.817644358e-05,1.529760261e-04,2.316551073e-02,3.119960964e+01,2.652126288e-07,2.612560649e-03,2.000213e-15,5.671826e-20,1.922820e-23,8.563189e-03
2.400000,1.046168438e-04,1.958929389e-04,3.474471349e-05,9.794647938e-05,1.535567227e-04,2.318009992e-02,3.119957497e+01,2.659890369e-07,2.613280112e-03,1.999000e-15,5.602697e-20,9.141245e-24,8.595079e-03
2.450000,1.053243686e-04,1.955131294e-04,2.857053259e-05,9.775657176e-05,1.540488241e-04,2.319293187e-02,3.119955007e+01,2.667072378e-07,2.614298302e-03,1.332324e-15,8.402765e-20,3.758932e-23,8.589159e-03
2.500000,1.059176087e-04,1.951993331e-04,2.348203457e-05,9.759967439e-05,1.544627522e-04,2.320387469e-02,3.119953461e+01,2.673512089e-07,2.615288510e-03,1.555573e-15,2.060264e-20,1.064682e-23,8.623399e-03
2.550000,1.064127492e-04,1.949399501e-04,1.929661567e-05,9.746998379e-05,1.548090659e-04,2.321303493e-02,3.119952715e+01,2.679161366e-07,2.616159320e-03,1.776684e-15,1.330597e-19,4.414505e-23,8.611448e-03
2.600000,1.068246067e-04,1.947254281e-04,1.585674487e-05,9.736272323e-05,1.550976487e-04,2.322060766e-02,3.119952611e+01,2.684039622e-07,2.616897649e-03,1.779531e-15,3.641926e-20,1.508475e-23,8.479148e-03
2.650000,1.071662977e-04,1.945479034e-04,1.303050258e-05,9.727396011e-05,1.553373803e-04,2.322680940e-02,3.119953008e+01,2.688202973e-07,2.617514555e-03,1.554356e-15,2.817475e-20,8.835963e-24,8.476679e-03
2.700000,1.074492005e-04,1.944008917e-04,1.070868960e-05,9.720045578e-05,1.555360453e-04,2.323184911e-02,3.119953787e+01,2.691724580e-07,2.618026865e-03,2.006986e-15,4.486473e-20,2.856801e-23,8.517749e-03
2.750000,1.076830532e-04,1.942790676e-04,8.801333081e-06,9.713954232e-05,1.557003587e-04,2.323591652e-02,3.119954853e+01,2.694682709e-07,2.618451215e-03,1.778439e-15,2.650725e-20,1.443049e-23,8.515529e-03
2.800000,1.078761122e-04,1.941780144e-04,7.234440873e-06,9.708902152e-05,1.558360477e-04,2.323917823e-02,3.119956126e+01,2.697153834e-07,2.618802334e-03,2.664535e-15,1.216791e-20,8.179419e-25,1.279001e-02
2.850000,1.080353289e-04,1.940941450e-04,5.947209735e-06,9.704708188e-05,1.559479562e-04,2.324177758e-02,3.119957543e+01,2.699208939e-07,2.619092756e-03,1.776777e-15,1.068572e-20,1.661020e-23,8.824959e-03
2.900000,1.081665257e-04,1.940244397e-04,4.889690006e-06,9.701223038e-05,1.560401560e-04,2.324383613e-02,3.119959054e+01,2.700911795e-07,2.619332969e-03,2.003214e-15,1.700614e-20,1.333498e-23,8.542949e-03
2.950000,1.082745600e-04,1.939664549e-04,4.020853358e-06,9.698323626e-05,1.561160527e-04,2.324545581e-02,3.119960618e+01,2.702318438e-07,2.619531695e-03,1.780314e-15,3.484406e-20,2.500267e-23,8.528509e-03
3.000000,1.083634712e-04,1.939181470e-04,3.307001062e-06,9.695908483e-05,1.561784845e-04,2.324672142e-02,3.119962204e+01,2.703477333e-07,2.619696154e-03,2.223168e-15,1.917206e-20,4.150585e-24,8.542179e-03
3.050000,1.084366102e-04,1.938778625e-04,2.720455067e-06,9.693893938e-05,1.562298093e-04,2.324770290e-02,3.119963788e+01,2.704429908e-07,2.619832318e-03,1.555553e-15,1.369360e-20,9.354169e-24,8.573029e-03
3.100000,1.084967518e-04,1.938442044e-04,2.238482426e-06,9.692210981e-05,1.562719817e-04,2.324845767e-02,3.119965350e+01,2.705211266e-07,2.619945122e-03,1.556447e-15,6.713910e-21,4.956148e-24,8.526369e-03
3.150000,1.085461894e-04,1.938160304e-04,1.842411740e-06,9.690802680e-05,1.563066186e-04,2.324903251e-02,3.119966875e+01,2.705850946e-07,2.620038637e-03,2.221158e-15,1.755881e-20,1.044993e-23,8.612769e-03
3.200000,1.085868167e-04,1.937924218e-04,1.516907421e-06,9.689622057e-05,1.563350554e-04,2.324946540e-02,3.119968354e+01,2.706373673e-07,2.620116226e-03,1.776379e-15,3.007584e-20,3.553266e-24,8.601490e-03
3.250000,1.086201958e-04,1.937725918e-04,1.249373615e-06,9.688630336e-05,1.563583940e-04,2.324978698e-02,3.119969779e+01,2.706800057e-07,2.620180660e-03,1.555600e-15,2.642432e-20,2.045143e-24,8.522738e-03
3.300000,1.086476139e-04,1.937558930e-04,1.029464629e-06,9.687795499e-05,1.563775424e-04,2.325002188e-02,3.119971144e+01,2.707147213e-07,2.620234228e-03,1.554321e-15,5.883423e-21,5.522710e-25,8.853800e-03
3.350000,1.086701310e-04,1.937418058e-04,8.486828423e-07,9.687091095e-05,1.563932483e-04,2.325018977e-02,3.119972446e+01,2.707429322e-07,2.620278816e-03,1.556055e-15,9.591142e-21,1.558703e-24,8.561459e-03
3.400000,1.086886198e-04,1.937298953e-04,7.000484612e-07,9.686495268e-05,1.564061271e-04,2.325030631e-02,3.119973683e+01,2.707658102e-07,2.620315979e-03,8.898688e-16,1.199253e-20,3.310592e-25,8.445429e-03
3.450000,1.087037983e-04,1.937197860e-04,5.778282830e-07,9.685989944e-05,1.564166847e-04,2.325038388e-02,3.119974855e+01,2.707843219e-07,2.620347000e-03,1.337077e-15,1.535493e-20,5.747668e-24,8.495858e-03
3.500000,1.087162570e-04,1.937111823e-04,4.773129294e-07,9.685560171e-05,1.564253371e-04,2.325043222e-02,3.119975962e+01,2.707992632e-07,2.620372939e-03,1.998406e-15,4.110512e-21,5.791542e-25,1.208877e-02
3.550000,1.092957006e-04,1.950495155e-04,1.409680412e-04,9.752476741e-05,1.578644643e-04,4.458738659e-01,3.141247643e+01,2.853941491e-07,3.928324897e-03,1.777190e-15,1.115862e-18,1.595598e-20,8.802469e-03
3.600000,1.058572989e-04,1.978945166e-04,7.912758952e-05,9.894726937e-05,1.555814887e-04,4.266966319e-01,3.140484739e+01,2.750998817e-07,2.811255750e-03,2.220641e-15,1.942973e-18,5.533162e-20,8.561599e-03
3.650000,1.017608792e-04,2.006198047e-04,6.648692505e-05,1.003099124e-04,1.530896433e-04,4.134662225e-01,3.139982199e+01,2.701983949e-07,2.863711454e-03,2.000836e-15,5.212138e-18,4.387480e-19,8.598619e-03
3.700000,9.845547572e-05,2.028676594e-04,6.559706737e-05,1.014338388e-04,1.512060508e-04,3.998314739e-01,3.139612222e+01,2.673682352e-07,2.928388193e-03,1.998719e-15,1.035502e-17,5.047386e-19,8.714239e-03
3.750000,9.617800666e-05,2.046112037e-04,7.413518412e-05,1.023056093e-04,1.499609063e-04,3.836581928e-01,3.139250047e+01,2.663857017e-07,2.929339003e-03,1.556655e-15,2.615448e-18,3.861258e-19,8.651239e-03
3.800000,9.476281458e-05,2.058817081e-04,8.608873512e-05,1.029408637e-04,1.491996543e-04,3.642612921e-01,3.138871047e+01,2.665645012e-07,2.897363977e-03,1.999428e-15,2.318001e-18,9.254808e-19,9.029239e-03
3.850000,9.399038480e-05,2.067191170e-04,9.709338030e-05,1.033595645e-04,1.487595753e-04,3.414478183e-01,3.138485644e+01,2.672144487e-07,2.851495149e-03,1.333215e-15,1.542826e-17,1.730294e-18,8.664939e-03
3.900000,9.368077391e-05,2.071611994e-04,1.054626066e-04,1.035806086e-04,1.485152616e-04,3.151992762e-01,3.138116138e+01,2.678469839e-07,2.799501620e-03,1.776722e-15,9.538734e-18,6.305027e-19,8.951020e-03
3.950000,9.370925418e-05,2.072418743e-04,1.107806999e-04,1.036209433e-04,1.483825933e-04,2.855682671e-01,3.137789115e+01,2.681737328e-07,2.744478347e-03,1.332778e-15,1.201443e-17,2.596062e-18,8.540298e-03
4.000000,9.400020676e-05,2.069915448e-04,1.131126222e-04,1.034957766e-04,1.483121365e-04,2.526482745e-01,3.137532308e+01,2.680601576e-07,2.687851605e-03,8.899132e-16,1.619035e-17,3.611616e-18,8.530169e-03
4.050000,9.451626345e-05,2.064379488e-04,1.126976738e-04,1.032189806e-04,1.482812505e-04,2.165704162e-01,3.137372822e+01,2.674822805e-07,2.630493162e-03,1.340704e-15,4.270357e-18,6.366528e-19,8.518758e-03
4.100000,9.524764381e-05,2.056069199e-04,1.098400009e-04,1.028034702e-04,1.482871959e-04,1.775144940e-01,3.137335780e+01,2.664935805e-07,2.573105828e-03,1.998556e-15,4.053977e-17,2.774945e-18,8.551549e-03
4.150000,9.620286187e-05,2.045230185e-04,1.048739265e-04,1.022615164e-04,1.483415093e-04,1.357411264e-01,3.137443098e+01,2.652002391e-07,2.516347984e-03,1.555484e-15,3.051712e-17,4.474597e-18,8.506619e-03
4.200000,9.740087835e-05,2.032099801e-04,9.816055213e-05,1.016049988e-04,1.484654068e-04,9.170546107e-02,3.137712327e+01,2.637421693e-07,2.460866530e-03,1.777483e-15,5.180546e-18,1.390131e-18,1.209166e-02
4.250000,9.886454731e-05,2.016912060e-04,9.010231379e-05,1.008456100e-04,1.486859275e-04,4.681856651e-02,3.138155575e+01,2.622779502e-07,2.407297376e-03,1.332809e-15,1.549909e-17,2.148375e-18,8.591479e-03
4.300000,1.006152413e-04,1.999900294e-04,8.117528189e-05,9.999502111e-05,1.490325939e-04,2.057654377e-02,3.138778524e+01,2.609724596e-07,2.356253970e-03,1.333566e-15,3.047839e-17,4.783542e-18,1.041146e-02
4.350000,1.026686191e-04,1.981300218e-04,7.198648483e-05,9.906501982e-05,1.495344524e-04,6.026730610e-02,3.139579604e+01,2.599864718e-07,2.308311298e-03,1.780442e-15,2.319426e-17,1.434710e-18,8.672119e-03
4.400000,1.050315444e-04,1.961352334e-04,6.336391723e-05,9.806762651e-05,1.502174375e-04,1.103181363e-01,3.140549377e+01,2.594677961e-07,2.263988791e-03,1.998599e-15,2.957824e-17,1.901609e-18,8.523619e-03
4.450000,1.077001456e-04,1.940303654e-04,5.645315972e-05,9.701519199e-05,1.511020686e-04,1.617338434e-01,3.141670189e+01,2.595437404e-07,2.223734673e-03,1.776647e-15,1.527266e-17,2.201319e-19,8.571999e-03
4.500000,1.106589512e-04,1.918409360e-04,5.265884576e-05,9.592047670e-05,1.522015279e-04,2.131486325e-01,3.142916160e+01,2.603148206e-07,2.187914276e-03,1.781913e-15,1.770918e-17,2.285224e-18,1.194759e-02
4.550000,1.138809540e-04,1.895934042e-04,5.311896207e-05,9.479670789e-05,1.535201902e-04,2.636362122e-01,3.144253590e+01,2.618497291e-07,2.156804779e-03,1.111026e-15,2.789910e-17,2.219532e-18,1.110174e-02
4.600000,1.173284054e-04,1.873151996e-04,5.791388487e-05,9.365760732e-05,1.550526707e-04,3.123010917e-01,3.145641810e+01,2.641816337e-07,2.130598240e-03,1.333048e-15,4.084785e-18,1.755826e-18,8.506419e-03
4.650000,1.209541125e-04,1.850347406e-04,6.605778273e-05,9.251738007e-05,1.567834350e-04,3.582253285e-01,3.147034542e+01,2.673059043e-07,2.109413446e-03,1.777759e-15,1.132841e-17,1.721392e-18,8.643039e-03
4.700000,1.247030362e-04,1.827812902e-04,7.627437833e-05,9.139065366e-05,1.586869826e-04,4.004747222e-01,3.148381746e+01,2.711793706e-07,2.093315146e-03,1.554333e-15,1.317973e-17,1.198381e-18,8.634349e-03
4.750000,1.285140303e-04,1.805846980e-04,8.752278840e-05,9.029235823e-05,1.607285728e-04,4.381244991e-01,3.149631932e+01,2.757211917e-07,2.082337136e-03,1.777567e-15,1.740368e-18,1.759931e-18,8.625959e-03
4.800000,1.323216232e-04,1.784750688e-04,9.907034914e-05,8.923754257e-05,1.628654339e-04,4.702946018e-01,3.150734798e+01,2.808153755e-07,2.076504047e-03,1.559914e-15,6.346701e-18,5.992684e-19,1.166393e-02
4.850000,1.360577929e-04,1.764822321e-04,1.104105640e-04,8.824112730e-05,1.650483673e-04,4.961897892e-01,3.151644079e+01,2.863149270e-07,2.075846336e-03,1.998406e-15,1.028834e-17,2.595695e-19,8.603119e-03
4.900000,1.396537226e-04,1.746351910e-04,1.211828060e-04,8.731760468e-05,1.672236462e-04,5.151404651e-01,3.152320350e+01,2.920475318e-07,2.080404222e-03,1.779245e-15,3.318408e-18,2.247017e-19,1.259688e-02
4.950000,1.430415385e-04,1.729613874e-04,1.311204253e-04,8.648070273e-05,1.693351061e-04,5.266401024e-01,3.152733562e+01,2.978226037e-07,2.090218978e-03,1.558225e-15,1.686226e-18,3.459914e-20,8.565289e-03
5.000000,1.461560281e-04,1.714860591e-04,1.400201908e-04,8.574303776e-05,1.713263216e-04,5.303752563e-01,3.152865062e+01,3.034394430e-07,2.105313399e-03,1.336841e-15,1.052059e-19,4.082162e-23,8.615389e-03
5.050000,1.319155685e-04,1.669946962e-04,5.623821343e-04,8.349735591e-05,1.824766254e-04,1.991439513e+00,3.388240745e+01,4.802930505e-07,5.808306692e-02,1.334134e-15,1.260401e-17,1.032993e-19,8.495239e-03
5.100000,1.325164179e-04,1.658742087e-04,4.662571313e-04,8.293711454e-05,1.595763094e-04,1.837196522e+00,3.361244866e+01,3.674431643e-07,5.034644690e-03,1.777960e-15,8.379700e-18,1.014366e-18,1.156395e-02
5.150000,1.186486974e-04,1.670061733e-04,1.611553397e-04,8.350309643e-05,1.399896974e-04,1.647052752e+00,3.320669789e+01,2.255445816e-07,4.376188495e-03,1.554562e-15,1.038137e-17,8.151970e-18,8.465619e-03
5.200000,1.054708418e-04,1.674194686e-04,1.559612354e-04,8.370974661e-05,1.281198080e-04,1.421482787e+00,3.272329176e+01,1.995380086e-07,3.168858946e-03,2.003175e-15,2.347069e-17,2.558593e-18,8.534079e-03
5.250000,9.827672573e-05,1.684452888e-04,1.957630083e-04,8.422265209e-05,1.225615775e-04,1.166984381e+00,3.215290953e+01,1.960799410e-07,3.289619386e-03,1.337308e-15,6.905045e-17,2.142275e-17,8.703720e-03
5.300000,9.471454913e-05,1.704959322e-04,2.355119610e-04,8.524797847e-05,1.199347549e-04,8.954993674e-01,3.150669896e+01,2.009454480e-07,3.250755276e-03,2.221557e-15,2.964654e-17,6.721923e-18,8.506918e-03
5.350000,9.143105161e-05,1.735338692e-04,2.628174775e-04,8.676694277e-05,1.172678722e-04,6.207047479e-01,3.080300448e+01,2.047785630e-07,3.107610503e-03,1.340747e-15,6.246328e-17,1.144927e-17,8.559348e-03
5.400000,8.630880883e-05,1.773441453e-04,2.735486858e-04,8.867208202e-05,1.129578721e-04,3.608291518e-01,3.006180559e+01,2.023921937e-07,2.921057032e-03,1.567119e-15,4.120279e-17,2.602596e-18,8.563409e-03
5.450000,7.860493413e-05,1.816240672e-04,2.673366627e-04,9.081204216e-05,1.066951511e-04,1.815276221e-01,2.930299138e+01,1.927799038e-07,2.719453361e-03,1.556118e-15,1.106354e-16,1.003475e-17,8.487288e-03
5.500000,6.873014102e-05,1.860336017e-04,2.455479170e-04,9.301680914e-05,9.924094977e-05,2.737375114e-01,2.854569043e+01,1.781540329e-07,2.520099196e-03,1.556349e-15,3.415801e-17,2.583325e-17,8.498288e-03
5.550000,5.840388685e-05,1.902393662e-04,2.106319771e-04,9.511969083e-05,9.235095036e-05,4.789449477e-01,2.780790677e+01,1.627945438e-07,2.337610288e-03,1.554720e-15,4.550252e-17,1.020437e-17,8.456898e-03
5.600000,5.137152367e-05,1.939544049e-04,1.663146107e-04,9.697721339e-05,8.866870866e-05,6.829314782e-01,2.710622816e+01,1.519640334e-07,2.185015511e-03,2.221233e-15,1.128262e-17,1.427681e-17,8.450618e-03
5.650000,5.301633252e-05,1.969691380e-04,1.194296124e-04,9.848457954e-05,9.099353316e-05,8.694564349e-01,2.645554884e+01,1.509640000e-07,2.071566063e-03,2.005545e-15,3.859230e-17,3.776226e-18,8.523129e-03
5.700000,6.539136788e-05,1.991690299e-04,8.764634245e-05,9.958452261e-05,1.007365601e-04,1.034255430e+00,2.586882321e+01,1.643603941e-07,1.999862759e-03,1.561238e-15,2.817512e-17,1.213376e-17,8.657988e-03
5.750000,8.535861730e-05,2.005374646e-04,1.016724336e-04,1.002687438e-04,1.171497729e-04,1.175451440e+00,2.535689391e+01,1.953917641e-07,1.964871826e-03,2.220671e-15,1.093210e-17,7.264289e-18,8.603879e-03
5.800000,1.093576148e-04,2.011451248e-04,1.525821411e-04,1.005725692e-04,1.382965365e-04,1.291918990e+00,2.492843452e+01,2.455668443e-07,1.956218382e-03,1.334409e-15,2.021188e-17,7.728007e-18,8.649579e-03
