t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
15.300000,3.545953496e-03,8.577679071e-03,4.271965570e-03,4.288826388e-03,4.962663793e-03,7.548477028e-01,1.856358915e+01,3.937291207e-03,9.420384394e-01,2.886803e-15,3.803346e-17,1.167864e-18,8.728557e-03
15.350000,3.589133305e-03,8.568452188e-03,2.639991627e-03,4.284212988e-03,4.915478966e-03,7.516819166e-01,1.863574694e+01,3.906679065e-03,9.845194213e-01,2.443438e-15,2.218407e-17,4.165022e-18,8.660866e-03
15.400000,3.578431035e-03,8.574631459e-03,4.077477651e-03,4.287302596e-03,4.923520503e-03,7.317563694e-01,1.867224558e+01,3.918909245e-03,5.605072881e-01,2.220514e-15,3.209683e-17,7.458220e-19,8.689197e-03
15.450000,3.588007668e-03,8.538325615e-03,2.332165171e-03,4.269149840e-03,4.893111995e-03,7.390203684e-01,1.874021535e+01,3.876523753e-03,8.124715494e-01,1.573520e-15,1.137192e-17,4.000330e-18,8.605706e-03
15.500000,3.611674759e-03,8.569594518e-03,3.345741521e-03,4.284784148e-03,4.920589540e-03,7.595858381e-01,1.894841589e+01,3.911585082e-03,1.051436755e+00,2.886663e-15,9.689628e-18,1.357497e-18,8.657667e-03
15.550000,3.588604882e-03,8.539560962e-03,2.502206508e-03,4.269767508e-03,4.882117258e-03,7.549255090e-01,1.899192391e+01,3.873479606e-03,7.485340703e-01,2.220531e-15,1.003183e-17,3.529597e-18,8.636186e-03
15.600000,3.613182069e-03,8.588973987e-03,3.520739145e-03,4.294473793e-03,4.932367017e-03,7.361199625e-01,1.912261662e+01,3.930128404e-03,1.098038459e+00,2.221356e-15,1.665242e-17,1.680047e-18,1.098157e-02
15.650000,3.614982892e-03,8.570967639e-03,2.116694491e-03,4.285470702e-03,4.879073034e-03,6.995897283e-01,1.913162615e+01,3.892895807e-03,6.718784129e-01,1.779796e-15,1.072696e-17,9.974902e-19,8.643236e-03
15.700000,3.623062052e-03,8.516286647e-03,1.788257718e-03,4.258130456e-03,4.870613002e-03,6.903867536e-01,1.923856174e+01,3.851581770e-03,8.625688551e-01,2.221185e-15,2.773820e-17,2.256980e-18,8.625236e-03
15.750000,3.661651343e-03,8.566041863e-03,2.788528826e-03,4.283007837e-03,4.868533404e-03,6.952887512e-01,1.937798586e+01,3.887057628e-03,7.634921597e-01,1.776600e-15,7.186769e-18,6.192653e-18,8.654617e-03
15.800000,3.636340214e-03,8.597145843e-03,5.223526257e-03,4.298559684e-03,4.897881318e-03,6.937185404e-01,1.940674485e+01,3.929630726e-03,4.360485571e-01,1.557348e-15,1.219215e-17,6.928730e-19,8.588356e-03
15.850000,3.688381208e-03,8.612327094e-03,1.379715550e-03,4.306150239e-03,4.893096755e-03,6.988806233e-01,1.960484987e+01,3.925516423e-03,7.672738431e-01,2.666565e-15,4.242224e-17,8.543883e-18,8.740517e-03
15.900000,3.633348489e-03,8.401844328e-03,1.808478355e-03,4.200909808e-03,4.761935080e-03,6.749984178e-01,1.970364434e+01,3.732299239e-03,7.345083019e-01,1.781968e-15,9.042923e-18,3.026122e-18,8.585787e-03
15.950000,3.708944193e-03,8.658518733e-03,3.930083541e-03,4.329245843e-03,4.876351230e-03,6.572494089e-01,1.978272275e+01,3.957653963e-03,7.981877664e-01,2.443531e-15,2.332394e-17,2.035768e-18,8.832017e-03
16.000000,3.732329272e-03,8.661234732e-03,2.505716948e-03,4.330603830e-03,4.885393627e-03,6.717029611e-01,1.993779672e+01,3.958482870e-03,9.109429520e-01,2.888605e-15,8.290603e-18,4.277468e-18,8.655277e-03
16.050000,3.700386510e-03,8.631081070e-03,2.662649599e-03,4.315527140e-03,4.911421107e-03,6.322905861e-01,1.999552830e+01,3.948231063e-03,7.551489057e-01,3.553776e-15,1.963926e-17,4.578946e-18,8.709087e-03
16.100000,3.695968682e-03,8.651548384e-03,2.233668393e-03,4.325760702e-03,4.921709836e-03,6.434607559e-01,2.017395885e+01,3.965376649e-03,8.910717701e-01,3.109276e-15,2.732448e-18,1.016375e-18,8.617036e-03
16.150000,3.697901936e-03,8.567917651e-03,1.944850824e-03,4.283945722e-03,4.841764472e-03,6.460149144e-01,2.030263083e+01,3.875949103e-03,8.187483243e-01,2.667411e-15,1.052424e-17,2.514823e-18,8.670437e-03
16.200000,3.697415300e-03,8.632660595e-03,8.423430776e-04,4.316316895e-03,4.848135558e-03,6.691528232e-01,2.046779311e+01,3.921426153e-03,9.102080095e-01,2.886775e-15,6.591507e-18,3.802311e-18,8.691987e-03
16.250000,3.714504896e-03,8.597838631e-03,3.026962425e-03,4.298906075e-03,4.860573145e-03,6.850365765e-01,2.065321269e+01,3.906483053e-03,1.029274957e+00,2.893535e-15,1.071738e-17,2.496427e-18,8.683067e-03
16.300000,3.693787238e-03,8.519170997e-03,4.118061488e-03,4.259572618e-03,4.810077838e-03,6.839297714e-01,2.067322739e+01,3.836986589e-03,9.011740451e-01,3.109107e-15,2.935852e-17,4.566851e-19,8.764797e-03
16.350000,3.710253653e-03,8.461314663e-03,2.863345443e-03,4.230644712e-03,4.765497281e-03,6.282847118e-01,2.070221052e+01,3.776234695e-03,7.529577584e-01,2.666056e-15,1.670329e-17,4.584049e-18,9.394068e-03
16.400000,3.748142419e-03,8.709989514e-03,1.541544524e-03,4.354980991e-03,4.923353344e-03,6.775905322e-01,2.090896181e+01,4.005302015e-03,7.919395369e-01,2.667318e-15,1.439658e-17,4.040577e-18,9.861799e-03
16.450000,3.661323137e-03,8.424583765e-03,1.170615233e-03,4.212279426e-03,4.780147352e-03,6.435540230e-01,2.097603619e+01,3.753605193e-03,8.705563659e-01,3.112098e-15,3.454241e-17,3.258598e-18,9.518368e-03
16.500000,3.710137720e-03,8.550973535e-03,2.813878615e-03,4.275473742e-03,4.837206562e-03,6.637828733e-01,2.112225605e+01,3.864649764e-03,1.037618741e+00,3.335976e-15,2.223939e-17,7.924964e-18,9.018137e-03
