t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
2.700000,1.074492005e-04,1.944008917e-04,1.070868960e-05,9.720045578e-05,1.555360453e-04,2.323184911e-02,3.119953787e+01,2.691724580e-07,2.006986e-15,4.486473e-20,2.856801e-23,8.554669e-03
2.750000,1.076830532e-04,1.942790676e-04,8.801333081e-06,9.713954232e-05,1.557003587e-04,2.323591652e-02,3.119954853e+01,2.694682709e-07,1.778439e-15,2.650725e-20,1.443049e-23,8.941667e-03
2.800000,9.664916803e-03,1.267272604e-02,2.196362594e-01,6.336320621e-03,5.545539705e-03,9.333759853e+00,1.000681487e+01,2.468725898e-02,1.780794e-15,3.208359e-17,7.023086e-18,8.744857e-03
2.850000,1.443738537e-02,1.891905446e-02,8.670666477e-02,9.459386153e-03,8.277760193e-03,5.639507205e+00,1.807329144e+01,5.023033260e-03,1.556226e-15,8.023829e-18,9.153807e-18,8.704195e-03
2.900000,1.644939580e-02,2.149910757e-02,3.899767861e-02,1.074934676e-02,9.415635331e-03,4.273043100e+00,2.118348551e+01,2.394030625e-03,2.223014e-15,4.827135e-18,1.302806e-18,1.449429e-02
2.950000,1.738533299e-02,2.273947412e-02,1.958501644e-02,1.136949210e-02,9.962213533e-03,3.670100101e+00,2.239599493e+01,2.019874827e-03,2.002850e-15,1.384747e-18,3.833234e-19,9.099244e-03
3.000000,1.783742359e-02,2.337327147e-02,1.012548693e-02,1.168636971e-02,1.023119154e-02,3.377968206e+00,2.295775995e+01,1.981250882e-03,2.221352e-15,4.910805e-19,6.819010e-20,1.438098e-02
3.050000,1.805775720e-02,2.370723000e-02,5.461054897e-03,1.185333741e-02,1.036427457e-02,3.239069953e+00,2.322698837e+01,1.998269922e-03,1.998518e-15,3.557377e-19,1.534042e-20,8.608221e-03
3.100000,1.816652013e-02,2.389138103e-02,3.144577404e-03,1.194540641e-02,1.043143560e-02,3.173687459e+00,2.335564845e+01,2.017004848e-03,1.554386e-15,2.751516e-18,2.288973e-20,8.845283e-03
3.150000,1.822137066e-02,2.399921180e-02,1.964135706e-03,1.199931793e-02,1.046647075e-02,3.143098705e+00,2.341708678e+01,2.030174040e-03,1.779129e-15,1.069534e-18,4.687468e-21,8.713156e-03
3.200000,1.824991765e-02,2.406679632e-02,1.332217022e-03,1.203310775e-02,1.048562915e-02,3.128930542e+00,2.344641133e+01,2.038840207e-03,1.554508e-15,1.600093e-18,9.574050e-22,9.098564e-03
3.250000,1.826544208e-02,2.411211136e-02,9.676922315e-04,1.205576363e-02,1.049676561e-02,3.122504677e+00,2.346035300e+01,2.044656414e-03,2.002961e-15,5.967827e-20,3.500428e-21,8.644212e-03
3.300000,1.827437874e-02,2.414433317e-02,7.379435700e-04,1.207187336e-02,1.050371314e-02,3.119714589e+00,2.346691400e+01,2.048737209e-03,2.220637e-15,3.729408e-19,3.844684e-21,8.643993e-03
3.350000,1.827987501e-02,2.416831094e-02,5.806489457e-04,1.208386137e-02,1.050836839e-02,3.118614709e+00,2.346993338e+01,2.051732671e-03,1.121676e-15,5.877170e-19,1.831311e-21,8.740857e-03
3.400000,1.828349192e-02,2.418673321e-02,4.658155214e-04,1.209307183e-02,1.051169025e-02,3.118284532e+00,2.347125548e+01,2.054012638e-03,1.779103e-15,5.664270e-19,4.861486e-21,8.558769e-03
3.450000,1.828602040e-02,2.420118447e-02,3.782053753e-04,1.210029693e-02,1.051417959e-02,3.118290726e+00,2.347176686e+01,2.055792786e-03,1.555427e-15,8.723309e-20,3.757395e-21,8.754667e-03
3.500000,1.828787437e-02,2.421266531e-02,3.094639198e-04,1.210603694e-02,1.051611062e-02,3.118431474e+00,2.347189373e+01,2.057205587e-03,1.559042e-15,3.613350e-19,4.793881e-22,1.013419e-02
3.550000,1.818113012e-02,2.406840388e-02,6.657194198e-03,1.203391147e-02,1.045178159e-02,2.489093142e+00,2.419823381e+01,2.054597228e-03,1.574376e-15,9.648981e-19,4.459661e-20,1.070627e-02
3.600000,1.783737319e-02,2.356979268e-02,1.423363435e-02,1.178462355e-02,1.024373212e-02,2.209727013e+00,2.491001842e+01,2.051789373e-03,1.777864e-15,1.898128e-18,8.131516e-20,9.312094e-03
3.650000,1.725535344e-02,2.273223201e-02,2.140434031e-02,1.136587128e-02,9.895077337e-03,1.894612075e+00,2.570478691e+01,2.045837575e-03,1.332816e-15,2.883473e-18,1.370414e-19,1.105687e-02
3.700000,1.644270233e-02,2.157336311e-02,2.823822897e-02,1.078647238e-02,9.410863451e-03,1.550592821e+00,2.657559010e+01,2.037997486e-03,2.000385e-15,7.519393e-18,5.970903e-19,1.399502e-02
3.750000,1.540865937e-02,2.010897240e-02,3.473416702e-02,1.005431680e-02,8.796519157e-03,1.182725079e+00,2.751603129e+01,2.030975464e-03,1.554635e-15,8.092572e-18,5.509336e-19,8.932156e-03
3.800000,1.416439036e-02,1.835590757e-02,4.085284125e-02,9.177824933e-03,8.058610597e-03,7.966252302e-01,2.851706656e+01,2.027866721e-03,1.117814e-15,4.013013e-18,1.683189e-19,8.940476e-03
3.850000,1.272315556e-02,1.633302608e-02,4.654639266e-02,8.166422265e-03,7.205130238e-03,4.027830785e-01,2.956842675e+01,2.032118170e-03,1.125623e-15,1.714274e-18,1.224555e-18,1.117270e-02
3.900000,1.110026745e-02,1.406140249e-02,5.176588662e-02,7.030643325e-03,6.245811331e-03,1.397995729e-01,3.065906077e+01,2.047374347e-03,1.564127e-15,6.072500e-18,1.326279e-18,8.823601e-03
3.950000,9.312917213e-03,1.156424533e-02,5.646803311e-02,5.782090448e-03,5.192799944e-03,4.795117460e-01,3.177767382e+01,2.077501311e-03,2.448948e-15,8.778189e-18,3.258953e-18,9.053051e-03
4.000000,7.394502331e-03,8.849379509e-03,6.184508464e-02,4.424675317e-03,4.057856540e-03,8.225989547e-01,3.277322759e+01,2.200758858e-03,1.999846e-15,2.472385e-17,2.818926e-18,8.659383e-03
4.050000,5.541285766e-03,6.038590655e-03,5.980508210e-02,3.019290741e-03,2.944160768e-03,9.122584984e-01,3.315454213e+01,1.930597516e-03,1.777585e-15,1.409463e-18,3.256021e-18,1.111451e-02
4.100000,3.920829896e-03,3.501806852e-03,5.205246872e-02,1.750902532e-03,2.100828817e-03,8.916083035e-01,3.323241690e+01,1.414562881e-03,2.003791e-15,9.706562e-18,1.454610e-18,8.753378e-03
4.150000,2.559951735e-03,1.355498614e-03,4.351500496e-02,6.777492564e-04,1.704333199e-03,8.362803730e-01,3.321529693e+01,9.736905942e-04,1.797838e-15,2.086520e-17,1.830557e-18,8.958347e-03
4.200000,1.434881493e-03,4.594723789e-04,3.576822886e-02,2.297361907e-04,1.766219965e-03,7.727921292e-01,3.317623911e+01,6.650615914e-04,1.555885e-15,8.933654e-18,1.518624e-18,9.130825e-03
