t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,d_hat_norm,c0,c1,c2,runtime
0.850000,1.495712520e-04,1.264156940e-04,3.084240312e-03,6.320786385e-05,1.614062623e-04,9.674233631e-02,3.136768490e+01,4.996646874e-06,3.333027296e-01,2.014180e-15,9.674258e-18,4.649308e-19,1.053085e-02
0.900000,1.385161758e-04,3.644567293e-04,3.082017743e-03,1.822283687e-04,2.492259640e-04,5.242467231e-02,3.153475211e+01,5.511982759e-06,2.787323056e-01,1.777550e-15,1.309621e-17,1.515135e-18,9.304728e-03
0.950000,1.288563170e-04,2.142963342e-04,3.033065297e-03,1.071481750e-04,1.967423238e-04,8.676803434e-02,3.143514941e+01,5.001248736e-06,2.967610171e-01,1.776514e-15,2.544326e-18,1.800838e-18,1.031323e-02
1.000000,7.418941580e-05,1.475683714e-04,5.801424520e-04,7.378419748e-05,1.432865240e-04,4.018677363e-02,3.135165909e+01,3.760837184e-07,1.217175648e-01,1.797223e-15,1.014473e-17,1.648709e-18,9.134000e-03
1.050000,1.339756976e-04,1.321947510e-04,1.990258612e-03,6.609738569e-05,1.038811965e-04,6.908986506e-02,3.140874220e+01,2.101846011e-06,2.001251823e-01,1.340642e-15,7.850459e-18,2.281268e-18,1.258298e-02
1.100000,1.558276586e-04,1.660668091e-04,2.107991363e-03,8.303341369e-05,5.697151710e-05,5.947467670e-02,3.136850012e+01,2.302936205e-06,1.933908212e-01,1.556436e-15,7.065273e-18,8.722928e-19,1.048108e-02
1.150000,9.124740985e-05,2.773323676e-04,3.992346542e-03,1.386661915e-04,1.820739569e-04,8.841137652e-02,3.141448679e+01,8.388449362e-06,3.054902813e-01,2.227813e-15,1.109954e-17,1.292123e-18,8.885243e-03
1.200000,5.510795736e-05,2.225396707e-04,3.453552780e-03,1.112698395e-04,1.945654332e-04,7.585442036e-02,3.127498457e+01,6.365406881e-06,2.843791612e-01,9.648933e-16,6.399692e-18,9.352414e-19,9.096631e-03
1.250000,1.037467740e-04,2.168845600e-04,3.123014274e-03,1.084422848e-04,8.551175982e-05,1.085717387e-01,3.131803476e+01,5.029184999e-06,3.106338188e-01,1.112237e-15,2.193706e-17,4.144623e-19,9.031382e-03
1.300000,1.433503588e-04,1.642057824e-04,1.720777460e-03,8.210290158e-05,1.650796651e-04,1.387932572e-01,3.135048455e+01,1.752474992e-06,1.744714453e-01,1.776574e-15,7.759421e-18,3.365990e-19,9.340808e-03
1.350000,8.901404106e-05,2.079068623e-04,2.390509255e-03,1.039534369e-04,1.841091408e-04,1.493351679e-01,3.128464606e+01,3.214887192e-06,2.063162555e-01,1.112123e-15,1.409200e-17,5.549289e-19,8.927143e-03
1.400000,1.391843505e-04,3.525470842e-04,1.450320543e-03,1.762735444e-04,2.010883230e-04,1.310862498e-01,3.129516598e+01,1.623785848e-06,1.520970894e-01,1.121155e-15,4.237215e-18,2.668041e-19,1.093809e-02
1.450000,1.051767055e-04,2.451075949e-04,1.631354072e-03,1.225538031e-04,1.676613630e-04,1.314539994e-01,3.133472278e+01,1.675696193e-06,1.309089378e-01,1.569270e-15,1.002390e-17,4.468233e-19,9.486366e-03
1.500000,1.616735488e-04,3.003694436e-04,1.155514902e-03,1.501847271e-04,1.882720212e-04,1.501168839e-01,3.134067105e+01,1.131621795e-06,8.573043258e-02,1.777894e-15,5.654758e-18,1.273655e-19,9.363048e-03
1.550000,1.784363952e-04,4.115201688e-04,1.276562766e-03,2.057600875e-04,1.130128506e-04,1.928696126e-01,3.135786389e+01,1.255679191e-06,1.412340018e-01,1.778029e-15,8.224870e-18,2.249404e-19,1.356971e-02
1.600000,9.480193625e-05,1.260777166e-04,4.638823482e-03,6.303886976e-05,8.042770646e-05,2.165749654e-01,3.121273977e+01,1.084288177e-05,2.886343899e-01,1.557595e-15,7.108750e-18,6.078369e-19,1.063053e-02
1.650000,1.178316410e-04,2.154797150e-04,2.334575390e-03,1.077398675e-04,1.144775729e-04,2.588821914e-01,3.120935123e+01,2.922825076e-06,2.110457214e-01,2.230756e-15,1.037450e-17,1.396963e-19,1.030001e-02
1.700000,1.371574533e-04,2.185094064e-04,4.215747317e-03,1.092547143e-04,2.494809387e-05,1.906653139e-01,3.123848818e+01,8.986734718e-06,3.419490891e-01,2.445754e-15,3.113708e-18,1.790268e-19,1.372623e-02
1.750000,1.602052268e-04,6.418760933e-05,1.232041309e-03,3.209383114e-05,1.568937503e-04,2.067776526e-01,3.146609051e+01,9.641281968e-07,1.359999463e-01,1.777284e-15,6.561999e-19,2.416338e-19,9.152600e-03
1.800000,8.753528258e-05,2.589812781e-04,1.991525484e-03,1.294906407e-04,1.883148469e-04,2.395940612e-01,3.124517087e+01,2.400929338e-06,2.429328793e-01,7.311232e-16,2.568213e-18,1.374603e-19,1.411810e-02
1.850000,1.373028318e-04,2.676351266e-04,2.816938439e-03,1.338175705e-04,1.212671274e-04,1.913331458e-01,3.123950262e+01,4.228473951e-06,2.174085503e-01,1.998402e-15,3.936006e-18,7.651948e-20,9.903272e-03
1.900000,1.714714314e-04,2.424986534e-04,4.895807913e-03,1.212493331e-04,2.144788660e-05,2.347414342e-01,3.122587527e+01,1.210575886e-05,4.800930930e-01,1.555551e-15,1.339103e-18,1.365800e-20,9.398148e-03
1.950000,9.989718159e-05,2.801253787e-04,5.084234556e-04,1.400626973e-04,3.279249278e-05,2.152388854e-01,3.132881378e+01,2.947904591e-07,7.864265353e-02,2.447266e-15,1.529223e-18,7.032050e-21,9.027863e-03
2.000000,7.792060978e-05,2.010495593e-04,1.614192833e-03,1.005247877e-04,1.002103002e-04,2.344801764e-01,3.131307858e+01,1.463987949e-06,7.642932195e-02,1.557235e-15,3.003585e-19,1.658116e-21,1.017050e-02
2.050000,8.710575046e-05,9.906068712e-05,4.311718772e-03,4.953036462e-05,5.404094045e-05,8.424795298e-02,3.146247805e+01,9.338448826e-06,3.965976619e-01,2.001298e-15,3.316317e-19,1.863625e-20,1.090613e-02
2.100000,1.294499365e-04,1.392490735e-04,1.408108619e-03,6.962455214e-05,3.082380410e-05,3.641206438e-02,3.123556703e+01,1.037766422e-06,2.091541405e-01,2.222569e-15,2.801215e-19,1.964479e-21,8.926964e-03
2.150000,1.059405730e-04,2.332631487e-04,4.347363103e-03,1.166315820e-04,2.826369714e-05,7.240889686e-02,3.138256106e+01,9.564997075e-06,4.038580928e-01,1.779131e-15,4.658634e-19,1.276886e-20,9.112141e-03
2.200000,1.260348660e-04,2.436384150e-04,2.917195345e-03,1.218192142e-04,9.391561654e-05,8.275109267e-02,3.113523361e+01,4.444294853e-06,3.196486950e-01,1.777511e-15,2.352105e-19,4.644221e-21,9.988400e-03
2.250000,1.543261390e-04,2.627353069e-04,3.101035672e-03,1.313676596e-04,4.333551486e-05,5.618398552e-02,3.120763769e+01,4.961294551e-06,3.135177797e-01,1.777492e-15,3.137463e-19,6.261208e-21,9.956761e-03
2.300000,1.614421409e-04,2.997402205e-04,1.602999395e-03,1.498701161e-04,1.040833470e-04,5.607105439e-02,3.126597818e+01,1.551158689e-06,1.803635186e-01,1.776871e-15,1.452413e-19,1.282146e-21,1.359106e-02
2.350000,1.579202854e-04,2.518691649e-04,2.021575759e-03,1.259345892e-04,1.203853739e-04,9.177289198e-02,3.128041311e+01,2.286201546e-06,9.990397494e-02,1.777919e-15,6.430637e-19,1.723587e-21,9.421148e-03
2.400000,1.046794231e-04,2.753124946e-04,2.528828204e-03,1.376562531e-04,9.875596739e-05,2.948120284e-02,3.114461515e+01,3.427101925e-06,2.094576556e-01,1.777488e-15,5.548961e-19,5.578785e-21,9.334130e-03
2.450000,5.497105731e-05,2.179472140e-04,3.706749952e-03,1.089736188e-04,1.192649293e-04,8.082425430e-02,3.107069174e+01,7.078792585e-06,2.938850854e-01,2.446790e-15,5.481547e-19,1.270594e-20,1.027334e-02
2.500000,9.181904692e-05,1.411700056e-04,4.296228264e-03,7.058501221e-05,7.635775387e-05,7.137474791e-02,3.126829105e+01,9.315290652e-06,3.933457342e-01,1.341965e-15,5.475865e-19,1.356503e-20,8.914814e-03
2.550000,1.983850662e-04,3.885365900e-04,2.396660351e-03,1.942682981e-04,5.110900373e-05,6.213180358e-02,3.118660611e+01,3.194808835e-06,1.240928011e-01,1.781099e-15,1.256610e-19,3.394743e-21,9.809243e-03
2.600000,1.330986213e-04,2.384915353e-04,3.380792568e-03,1.192457727e-04,1.134357990e-04,9.309455381e-02,3.120483427e+01,5.931577072e-06,3.320527708e-01,1.333963e-15,5.117477e-19,6.408967e-21,9.884172e-03
2.650000,1.048200160e-04,2.678168123e-04,2.516654133e-03,1.339084126e-04,1.442568962e-04,5.046999885e-02,3.119630082e+01,3.476706133e-06,1.738048095e-01,2.003744e-15,2.818899e-19,4.911981e-21,9.354890e-03
2.700000,1.333661237e-04,1.880234307e-04,3.273871787e-03,9.401172403e-05,1.285990200e-04,5.266362585e-02,3.118962185e+01,5.562125537e-06,2.328694138e-01,1.555860e-15,2.503606e-19,6.574744e-21,1.370945e-02
2.750000,1.139601808e-04,2.714999554e-04,2.156852988e-03,1.357499851e-04,1.053715932e-04,6.533569031e-02,3.126662956e+01,2.562257255e-06,1.669304801e-01,2.221391e-15,1.668749e-19,2.819249e-21,9.359550e-03
2.800000,1.037513551e-04,1.885745806e-04,2.717914971e-03,9.428729900e-05,9.417297726e-05,4.240951126e-02,3.127033180e+01,3.835600049e-06,4.169325010e-01,1.556367e-15,5.732032e-20,5.506494e-21,9.117772e-03
2.850000,9.844516197e-05,2.129300375e-04,2.170934095e-03,1.064650287e-04,6.601774687e-05,4.063485059e-02,3.108510446e+01,2.482022585e-06,2.008332487e-01,1.998946e-15,1.989475e-19,3.904629e-21,8.937955e-03
2.900000,1.072704176e-04,2.846509725e-04,5.412015847e-03,1.423254927e-04,1.126932807e-04,8.824374764e-02,3.102419594e+01,1.490860834e-05,4.703610685e-01,1.998677e-15,2.220688e-19,2.583450e-20,9.089762e-03
2.950000,9.729366498e-05,1.496447346e-04,3.367547674e-03,7.482237632e-05,9.683011226e-05,6.010680564e-02,3.094589774e+01,5.789984337e-06,2.469321205e-01,1.334166e-15,2.576524e-19,7.632298e-21,8.895266e-03
3.000000,1.939682055e-04,2.103273772e-04,4.027563631e-03,1.051636964e-04,1.679219857e-04,5.741636112e-02,3.125749781e+01,8.424691970e-06,3.441313595e-01,1.555594e-15,4.021777e-19,1.288075e-20,9.726545e-03
3.050000,1.716366455e-04,1.731204185e-04,1.407111644e-03,8.656021899e-05,1.520898623e-04,5.890212393e-02,3.128199592e+01,1.234973572e-06,1.466358784e-01,1.776406e-15,5.837080e-19,1.032321e-21,1.359994e-02
3.100000,1.478517230e-04,2.536777815e-04,3.975449925e-03,1.268388950e-04,1.558274403e-04,5.064033080e-02,3.115113943e+01,8.225063426e-06,2.949724571e-01,1.111767e-15,2.066926e-19,9.377328e-21,9.068474e-03
3.150000,1.653135743e-04,2.879053507e-04,2.906514516e-03,1.439526801e-04,1.975925836e-04,6.006011263e-02,3.117834468e+01,4.702034943e-06,1.977594125e-01,1.554916e-15,2.207880e-19,5.570489e-21,1.246628e-02
3.200000,1.868401694e-04,1.457199418e-04,2.495459968e-03,7.285998100e-05,1.138418236e-04,4.692347066e-02,3.121884184e+01,3.259808527e-06,1.379530175e-01,1.557700e-15,1.586202e-20,5.143862e-21,1.002914e-02
3.250000,1.778348069e-04,2.838147720e-04,2.216821159e-03,1.419073917e-04,8.726263616e-05,7.238380285e-02,3.134172898e+01,2.679167829e-06,2.996722865e-01,1.776358e-15,3.749775e-19,3.928957e-21,1.402632e-02
3.300000,2.351238840e-04,3.414472747e-04,3.975821025e-03,1.707236431e-04,1.147286312e-04,6.888170229e-02,3.135613450e+01,8.242050179e-06,3.430622723e-01,2.221491e-15,4.443009e-19,1.609502e-20,9.105713e-03
3.350000,7.806257246e-05,2.599434090e-04,1.099046627e-03,1.299717114e-04,1.723333514e-04,5.301693399e-02,3.116347773e+01,9.766831820e-07,1.113268857e-01,1.999994e-15,3.438792e-19,7.958561e-22,1.398518e-02
3.400000,9.353216450e-05,2.918638557e-04,4.769649877e-03,1.459319343e-04,2.098021017e-04,7.705055652e-02,3.094592389e+01,1.189728438e-05,3.681370045e-01,1.998619e-15,1.178492e-19,1.702515e-20,1.041700e-02
3.450000,1.730143506e-04,2.941483833e-04,2.945752711e-03,1.470741986e-04,1.207640963e-04,5.974137083e-02,3.131902164e+01,4.628447811e-06,1.846660054e-01,2.223149e-15,9.577593e-20,4.749906e-21,9.042085e-03
3.500000,8.417189068e-05,3.319997231e-04,5.640603524e-03,1.659998655e-04,2.085975854e-04,1.129544903e-01,3.121166162e+01,1.647675532e-05,4.981643372e-01,1.777243e-15,7.199815e-19,1.545690e-20,1.254438e-02
3.550000,1.310561903e-04,2.719567475e-04,3.053067863e-03,1.359783828e-04,9.417585772e-05,4.499567691e-01,3.148197073e+01,4.879485390e-06,3.797381994e-01,2.665508e-15,1.040321e-18,4.769405e-20,1.011231e-02
3.600000,1.520817039e-04,4.005775646e-04,3.126380035e-03,2.002887853e-04,2.033153848e-04,4.668848059e-01,3.140080997e+01,5.538748007e-06,3.313634204e-01,1.785373e-15,8.800003e-19,1.238523e-19,9.979343e-03
3.650000,8.104227638e-05,2.834569183e-04,4.269452001e-03,1.417284651e-04,1.780263574e-04,4.179543979e-01,3.122885962e+01,9.528352927e-06,3.659555197e-01,1.780403e-15,2.547158e-18,1.389134e-19,9.333831e-03
3.700000,8.395504480e-05,4.007283310e-04,2.967638011e-03,2.003641694e-04,2.107364198e-04,3.801854770e-01,3.116996795e+01,5.079882793e-06,4.714684850e-01,1.998630e-15,9.429413e-18,1.041105e-18,1.075772e-02
3.750000,8.539188114e-05,3.583550168e-04,1.113242833e-03,1.791775115e-04,1.872275575e-04,4.005118102e-01,3.148178865e+01,1.156924713e-06,1.883771974e-01,1.337837e-15,2.550391e-18,2.927219e-19,8.980466e-03
3.800000,8.537746417e-05,3.043369477e-04,2.570477393e-03,1.521684795e-04,1.859085557e-04,3.408714504e-01,3.120234614e+01,3.765414911e-06,2.653876175e-01,1.999394e-15,1.405237e-17,3.373279e-19,1.179986e-02
3.850000,9.628328726e-05,2.995652007e-04,4.017607042e-03,1.497826057e-04,2.478501210e-04,3.741071949e-01,3.143593602e+01,8.741499264e-06,1.866333362e-01,1.781925e-15,1.370453e-17,6.795570e-19,9.526038e-03
3.900000,8.263058828e-05,3.847143883e-04,2.821158532e-03,1.923571957e-04,2.303987594e-04,3.504966380e-01,3.125846276e+01,4.700146763e-06,2.359339618e-01,1.113891e-15,7.322644e-18,3.047684e-18,9.589418e-03
3.950000,8.862665643e-05,3.413439413e-04,2.624426837e-03,1.706719748e-04,1.782633719e-04,3.216004359e-01,3.121647229e+01,3.931062132e-06,2.294095499e-01,1.799202e-15,1.186021e-18,2.194227e-18,1.351471e-02
4.000000,1.118738879e-04,2.660859730e-04,2.660495659e-03,1.330429896e-04,1.477091322e-04,2.537255487e-01,3.132091804e+01,3.855265973e-06,3.521956411e-01,8.905801e-16,2.271295e-17,1.543502e-18,1.156305e-02
4.050000,8.672488595e-05,2.067963803e-04,4.225954556e-03,1.033981988e-04,1.129400207e-04,2.597824562e-01,3.131393439e+01,9.116919040e-06,3.530938085e-01,1.777866e-15,2.623540e-17,1.971893e-18,9.638197e-03
4.100000,7.648709136e-05,1.384186245e-04,2.772075124e-03,6.920932967e-05,7.748829544e-05,1.943466685e-01,3.120753540e+01,3.928555186e-06,2.844769179e-01,2.443074e-15,7.104362e-18,6.164830e-19,1.010874e-02
4.150000,9.024322470e-05,2.322080285e-04,3.687323236e-03,1.161040231e-04,1.876350663e-04,1.460322663e-01,3.149212514e+01,7.187672823e-06,3.681388758e-01,2.001640e-15,1.631622e-17,2.810817e-18,8.836378e-03
4.200000,7.918155614e-05,1.912396428e-04,3.359928089e-03,9.561983085e-05,1.553238543e-04,9.526240542e-02,3.126580070e+01,5.910707595e-06,1.776885504e-01,1.780302e-15,1.539358e-17,1.963530e-18,1.360659e-02
4.250000,6.572864035e-05,2.422452936e-04,2.714998400e-03,1.211226520e-04,1.910477237e-04,9.058204689e-02,3.144271161e+01,4.094967592e-06,2.469765873e-01,1.336079e-15,1.458355e-17,1.523313e-18,9.432681e-03
4.300000,1.209231872e-04,2.197376706e-04,9.993481592e-04,1.098688412e-04,5.293231909e-05,4.865162090e-02,3.151011933e+01,6.183323130e-07,1.594141220e-01,1.336756e-15,1.633792e-17,6.809682e-18,1.273150e-02
4.350000,1.132939113e-04,2.539593149e-04,2.996539592e-03,1.269796642e-04,6.467005213e-05,7.455296263e-02,3.138057916e+01,4.652073168e-06,2.506966219e-01,1.777783e-15,6.259439e-18,2.258625e-18,9.544489e-03
4.400000,1.534515516e-04,2.165937474e-04,2.195771859e-03,1.082968802e-04,1.432867565e-04,1.610166708e-01,3.142907547e+01,2.668781499e-06,2.510646991e-01,1.334208e-15,2.219419e-17,7.864848e-18,1.157732e-02
4.450000,1.634673553e-04,3.185379990e-04,2.368419994e-03,1.592690028e-04,1.671479073e-04,1.723241694e-01,3.142670211e+01,3.231146938e-06,1.734801029e-01,1.336551e-15,1.903900e-17,6.581272e-19,1.359606e-02
4.500000,1.822386555e-04,1.989252581e-04,2.810427060e-03,9.946263624e-05,1.264310794e-04,2.394901234e-01,3.147121315e+01,4.156271200e-06,2.518951079e-01,1.338383e-15,3.481667e-17,3.651490e-18,9.299572e-03
4.550000,1.353968027e-04,3.072723849e-04,4.301421901e-03,1.536361974e-04,2.005300220e-04,2.948974721e-01,3.133053131e+01,9.761646154e-06,3.342171332e-01,1.776487e-15,1.307729e-17,1.769010e-18,9.061136e-03
4.600000,1.097908381e-04,2.488023089e-04,3.185930265e-03,1.244011608e-04,1.293936614e-04,2.844324941e-01,3.162383612e+01,5.332822774e-06,2.128260744e-01,1.559609e-15,2.199367e-17,4.138733e-19,9.157764e-03
4.650000,1.098897768e-04,1.943606661e-04,1.486542569e-03,9.718033809e-05,2.048137008e-04,3.565035022e-01,3.154712549e+01,1.516045766e-06,2.262961882e-01,1.113391e-15,7.898902e-18,2.330082e-18,1.075525e-02
4.700000,1.317843860e-04,2.452782699e-04,1.923889504e-03,1.226391393e-04,2.832016920e-04,3.928798536e-01,3.139049331e+01,2.612623866e-06,2.160048367e-01,1.110627e-15,1.521750e-17,1.908612e-18,1.205155e-02
4.750000,1.799587956e-04,1.706009002e-04,3.479742137e-03,8.530045931e-05,2.160649455e-04,4.514686835e-01,3.148675887e+01,6.485984502e-06,1.919043144e-01,1.564489e-15,4.425704e-18,6.655449e-19,8.891588e-03
4.800000,1.336017426e-04,1.468141019e-04,1.671675244e-03,7.340706267e-05,1.448690989e-04,4.888178076e-01,3.153027511e+01,1.608254282e-06,1.896800017e-01,1.779199e-15,9.209979e-18,3.629662e-20,8.971187e-03
4.850000,2.252105134e-04,2.120554382e-04,4.953827587e-03,1.060277265e-04,2.003001217e-04,4.891656812e-01,3.156937627e+01,1.268110002e-05,4.968445409e-01,1.563921e-15,8.680870e-18,6.108041e-20,9.456500e-03
4.900000,1.755167152e-04,1.410537307e-04,1.499929601e-03,7.052687787e-05,2.448572184e-04,5.026878848e-01,3.144111008e+01,1.644327187e-06,7.230009404e-02,1.779072e-15,4.758279e-18,3.920958e-19,9.330522e-03
4.950000,1.553557726e-04,1.566339357e-04,3.032595522e-03,7.831697218e-05,1.915504848e-04,5.233119416e-01,3.150075451e+01,4.940918891e-06,2.477871956e-01,6.661708e-16,2.810519e-18,2.752857e-20,1.356704e-02
5.000000,1.430708026e-04,7.051883183e-05,2.904994304e-03,3.525943356e-05,1.501283742e-04,5.145695967e-01,3.152450443e+01,4.409750004e-06,2.545402993e-01,1.113918e-15,3.301006e-19,4.421642e-21,1.369695e-02
5.050000,2.522631098e-04,3.130097390e-04,1.941205433e-03,1.565048743e-04,8.459967872e-05,1.997146560e+00,3.402727067e+01,2.137346317e-06,2.909823480e-01,1.783569e-15,6.981520e-18,1.190351e-18,1.212113e-02
5.100000,2.135995226e-04,1.076386078e-04,2.413591279e-03,5.381931954e-05,1.491700572e-04,1.852864549e+00,3.360782986e+01,3.113897232e-06,3.282754172e-01,1.776598e-15,2.269407e-17,1.039406e-18,9.146925e-03
5.150000,1.665314659e-04,2.506225979e-04,3.077023319e-03,1.253113051e-04,9.080736240e-05,1.682222869e+00,3.326660903e+01,4.925627455e-06,3.295348301e-01,1.780339e-15,3.227611e-17,4.997898e-18,1.001554e-02
5.200000,1.233496357e-04,1.466589272e-04,2.360749126e-03,7.332947764e-05,1.182506558e-04,1.427877656e+00,3.273079179e+01,2.941451658e-06,1.984598144e-01,2.009957e-15,4.674848e-17,4.516834e-18,9.196574e-03
5.250000,9.582166464e-05,2.230236960e-04,3.344399897e-03,1.115118545e-04,1.234402510e-04,1.159507034e+00,3.217993760e+01,5.813884450e-06,3.492472634e-01,1.332268e-15,3.999520e-17,1.458811e-17,1.398085e-02
5.300000,1.004844895e-04,1.218054933e-04,3.817743752e-03,6.090275804e-05,1.238986786e-04,9.291367113e-01,3.146774732e+01,7.440063907e-06,4.132020549e-01,1.332583e-15,3.192083e-17,2.360137e-17,9.703198e-03
5.350000,1.766686827e-04,3.337634710e-04,2.854070315e-03,1.668817406e-04,2.086929025e-04,6.479086203e-01,3.096028632e+01,4.644076624e-06,2.473270119e-01,2.008656e-15,1.475690e-17,2.025525e-17,9.594400e-03
5.400000,1.370569862e-04,1.776799340e-04,2.986015761e-03,8.883997750e-05,1.102216442e-04,3.933703486e-01,3.005285052e+01,4.618475883e-06,2.073965810e-01,2.006048e-15,2.944447e-17,3.713936e-18,9.220834e-03
5.450000,8.911032125e-05,1.610027708e-04,1.752337548e-03,8.050139490e-05,1.463278110e-04,1.716127756e-01,2.924210882e+01,1.758481863e-06,1.533757485e-01,1.554572e-15,2.168561e-17,1.099432e-17,8.929548e-03
5.500000,6.409981852e-05,2.325559719e-04,4.504647718e-03,1.162779922e-04,8.073868022e-05,2.521678036e-01,2.843266806e+01,1.030623998e-05,4.303198178e-01,1.332619e-15,3.672216e-17,1.611561e-17,9.010337e-03
5.550000,1.082647309e-04,1.509257136e-04,4.218506369e-03,7.546286997e-05,1.113681515e-04,5.313469140e-01,2.776212135e+01,9.042678071e-06,3.020309292e-01,1.999002e-15,3.657493e-17,2.447541e-17,8.973188e-03
5.600000,1.169841258e-04,1.970330594e-04,3.066277193e-03,9.851654229e-05,1.030872482e-04,7.015334018e-01,2.702872330e+01,4.863687830e-06,2.827654887e-01,2.443012e-15,5.199801e-17,9.149291e-18,1.115096e-02
5.650000,1.271083355e-04,2.347312228e-04,2.042893939e-03,1.173656200e-04,7.806455380e-05,8.978611591e-01,2.642388986e+01,2.245657930e-06,9.783801617e-02,2.001094e-15,5.491954e-17,1.319967e-17,9.229305e-03
5.700000,5.206939520e-05,3.160856964e-04,1.303282352e-03,1.580428521e-04,1.513904695e-04,1.070532600e+00,2.588464090e+01,1.232445383e-06,8.913453342e-02,1.333924e-15,3.120942e-17,7.679419e-18,9.067197e-03
5.750000,8.579425168e-05,8.216955899e-05,3.352708047e-03,4.108480260e-05,3.536368693e-05,1.143729014e+00,2.520924876e+01,5.643834036e-06,2.254872502e-01,2.001202e-15,3.588325e-17,1.197264e-17,8.880069e-03
5.800000,1.448722777e-04,2.067069059e-04,4.698174219e-03,1.033534658e-04,7.893835420e-05,1.307463028e+00,2.497961196e+01,1.117172612e-05,4.265774250e-01,2.665335e-15,1.614896e-17,4.725440e-18,1.368204e-02
