t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.250000,7.557136992e-02,2.029856857e-01,1.920802135e-01,1.013186897e-01,8.462188816e-02,3.929493006e-01,0.000000000e+00,1.578581310e-01,4.468083e-16,4.875969e-17,3.379651e-17,2.465169e-03
0.260000,7.560718136e-02,2.020799451e-01,1.923286352e-01,1.008681395e-01,8.292598020e-02,3.900518884e-01,0.000000000e+00,1.549039500e-01,1.335284e-15,1.208601e-16,6.774312e-18,2.324799e-03
0.270000,7.565952845e-02,2.011666646e-01,1.923143697e-01,1.004138177e-01,8.123296445e-02,4.035061928e-01,0.000000000e+00,1.519462428e-01,1.778343e-15,7.594370e-17,7.573911e-18,2.332259e-03
0.280000,7.572777444e-02,2.002467711e-01,1.920587583e-01,9.995618504e-02,7.954523123e-02,4.280570379e-01,0.000000000e+00,1.489927452e-01,1.779452e-15,5.625327e-17,1.862810e-17,2.471829e-03
0.290000,7.581117892e-02,1.993211224e-01,1.915818455e-01,9.949566788e-02,7.786497823e-02,4.590408338e-01,0.000000000e+00,1.460505439e-01,6.732610e-16,9.324139e-18,3.157244e-18,2.602549e-03
0.300000,7.590891351e-02,1.983905123e-01,1.909024495e-01,9.903266092e-02,7.619422202e-02,4.930158295e-01,0.000000000e+00,1.431260918e-01,4.471012e-16,3.093531e-17,8.608319e-18,2.317968e-03
0.310000,7.602007695e-02,1.974556754e-01,1.900382301e-01,9.856752941e-02,7.453480888e-02,5.276860926e-01,0.000000000e+00,1.402252292e-01,1.556394e-15,5.064280e-17,2.585407e-17,2.313509e-03
0.320000,7.614370929e-02,1.965172913e-01,1.890057526e-01,9.810061131e-02,7.288842511e-02,5.616016012e-01,0.000000000e+00,1.373532069e-01,1.335309e-15,4.059262e-17,1.444229e-17,2.300169e-03
0.330000,7.627880527e-02,1.955759885e-01,1.878205479e-01,9.763221927e-02,7.125660675e-02,5.938786369e-01,0.000000000e+00,1.345147131e-01,8.930844e-16,2.602085e-17,1.599924e-17,2.305699e-03
0.340000,7.642432676e-02,1.946323484e-01,1.864971699e-01,9.716264245e-02,6.964074885e-02,6.239984553e-01,0.000000000e+00,1.317139011e-01,1.334082e-15,4.060478e-17,3.852932e-17,2.436839e-03
0.350000,7.657921412e-02,1.936869083e-01,1.850492494e-01,9.669214821e-02,6.804211411e-02,6.516749910e-01,0.000000000e+00,1.289544189e-01,8.908797e-16,4.161755e-17,2.341877e-17,2.369219e-03
0.360000,7.674239661e-02,1.927401648e-01,1.834895452e-01,9.622098375e-02,6.646184124e-02,6.767706057e-01,0.000000000e+00,1.262394390e-01,4.560970e-16,2.775896e-17,9.984083e-18,2.432889e-03
0.370000,7.691280177e-02,1.917925771e-01,1.818299924e-01,9.574937748e-02,6.490095269e-02,6.992427134e-01,0.000000000e+00,1.235716886e-01,2.327133e-16,3.704419e-17,6.311063e-17,2.342909e-03
0.380000,7.708936371e-02,1.908445689e-01,1.800817481e-01,9.527754047e-02,6.336036208e-02,7.191097493e-01,0.000000000e+00,1.209534796e-01,6.701872e-16,2.385245e-17,1.171741e-17,2.456009e-03
0.390000,7.727103054e-02,1.898965317e-01,1.782552348e-01,9.480566765e-02,6.184088120e-02,7.364292298e-01,0.000000000e+00,1.183867380e-01,8.935565e-16,3.436835e-17,2.588316e-17,2.472840e-03
0.400000,7.745677073e-02,1.889488270e-01,1.763601812e-01,9.433393899e-02,6.034322655e-02,7.512834319e-01,0.000000000e+00,1.158730331e-01,1.113169e-15,5.706818e-17,1.108222e-17,2.278679e-03
0.410000,7.764557867e-02,1.880017882e-01,1.744056610e-01,9.386252062e-02,5.886802567e-02,7.637699347e-01,0.000000000e+00,1.134136051e-01,1.111786e-15,3.227938e-17,1.632508e-17,2.398539e-03
0.420000,7.783647930e-02,1.870557227e-01,1.724001292e-01,9.339156577e-02,5.741582298e-02,7.739953096e-01,0.000000000e+00,1.110093926e-01,6.720039e-16,1.929880e-17,3.387156e-18,2.386059e-03
0.430000,7.802853201e-02,1.861109142e-01,1.703514574e-01,9.292121577e-02,5.598708537e-02,7.820708758e-01,0.000000000e+00,1.086610581e-01,1.333483e-15,3.261629e-17,6.505213e-18,2.267879e-03
0.440000,7.822083379e-02,1.851676239e-01,1.682669658e-01,9.245160087e-02,5.458220744e-02,7.881098307e-01,0.000000000e+00,1.063690129e-01,8.899537e-16,5.084434e-17,2.228820e-17,2.269519e-03
0.450000,7.841252168e-02,1.842260923e-01,1.661534548e-01,9.198284107e-02,5.320151652e-02,7.922253052e-01,0.000000000e+00,1.041334406e-01,1.557749e-15,5.284504e-17,2.060783e-17,2.307129e-03
0.460000,7.860277469e-02,1.832865410e-01,1.640172339e-01,9.151504683e-02,5.184527730e-02,7.945290480e-01,0.000000000e+00,1.019543191e-01,2.310050e-16,4.158138e-17,5.485677e-18,2.317199e-03
0.470000,7.879081513e-02,1.823491735e-01,1.618641499e-01,9.104831981e-02,5.051369630e-02,7.951305410e-01,0.000000000e+00,9.983144195e-02,8.942041e-16,4.869601e-17,1.178144e-17,2.317148e-03
0.480000,7.897590941e-02,1.814141772e-01,1.596996127e-01,9.058275348e-02,4.920692599e-02,7.941364120e-01,0.000000000e+00,9.776443749e-02,4.454019e-16,4.330787e-17,9.364394e-18,2.263609e-03
0.490000,7.915736855e-02,1.804817239e-01,1.575286206e-01,9.011843369e-02,4.792506877e-02,7.916500552e-01,0.000000000e+00,9.575278760e-02,1.112243e-15,1.734723e-17,9.550830e-18,2.263548e-03
0.500000,7.933454815e-02,1.795519714e-01,1.553557832e-01,8.965543928e-02,4.666818066e-02,7.877713944e-01,0.000000000e+00,9.379584472e-02,8.900213e-16,2.269378e-17,3.157244e-18,2.301309e-03
0.510000,7.950684815e-02,1.786250644e-01,1.531853443e-01,8.919384257e-02,4.543627480e-02,7.825967486e-01,0.000000000e+00,9.189284781e-02,4.558859e-16,2.438274e-17,7.285968e-18,2.273538e-03
0.520000,7.967371228e-02,1.777011353e-01,1.510212026e-01,8.873370979e-02,4.422932471e-02,7.762187663e-01,0.000000000e+00,9.004293715e-02,6.673614e-17,1.460578e-17,1.254867e-17,2.291328e-03
0.530000,7.983462724e-02,1.767803054e-01,1.488669314e-01,8.827510159e-02,4.304726744e-02,7.687264107e-01,0.000000000e+00,8.824516799e-02,2.385418e-16,3.198672e-17,1.501845e-17,2.283308e-03
0.540000,7.998912173e-02,1.758626853e-01,1.467257981e-01,8.781807340e-02,4.189000642e-02,7.602049793e-01,0.000000000e+00,8.649852315e-02,8.900197e-16,3.918577e-17,2.263569e-17,2.270468e-03
0.550000,8.013676531e-02,1.749483761e-01,1.446007814e-01,8.736267584e-02,4.075741426e-02,7.507361468e-01,0.000000000e+00,8.480192456e-02,6.741739e-16,1.041060e-17,2.602085e-18,2.260599e-03
0.560000,8.027716708e-02,1.740374698e-01,1.424945885e-01,8.690895503e-02,3.964933529e-02,7.403980264e-01,0.000000000e+00,8.315424390e-02,1.111962e-15,1.269026e-17,5.691803e-18,2.290038e-03
0.570000,8.040997430e-02,1.731300500e-01,1.404096711e-01,8.645695297e-02,3.856558800e-02,7.292652424e-01,0.000000000e+00,8.155431223e-02,1.779389e-15,3.227938e-17,1.003341e-17,2.441569e-03
0.580000,8.053487094e-02,1.722261929e-01,1.383482406e-01,8.600670780e-02,3.750596730e-02,7.174090110e-01,0.000000000e+00,8.000092879e-02,4.465768e-16,6.003152e-17,5.315909e-18,2.274548e-03
0.590000,8.065157614e-02,1.713259672e-01,1.363122821e-01,8.555825409e-02,3.647024669e-02,7.048972277e-01,0.000000000e+00,7.849286903e-02,6.787803e-16,5.594315e-17,1.097135e-17,2.410310e-03
0.600000,8.075984262e-02,1.704294350e-01,1.343035686e-01,8.511162314e-02,3.545818022e-02,6.917945581e-01,0.000000000e+00,7.702889177e-02,4.482918e-16,3.496447e-18,8.578225e-18,2.274818e-03
0.610000,8.085945515e-02,1.695366524e-01,1.323236734e-01,8.466684314e-02,3.446950439e-02,6.781625328e-01,0.000000000e+00,7.560774576e-02,8.974244e-16,3.747013e-17,2.030094e-17,2.272188e-03
0.620000,8.095022888e-02,1.686476697e-01,1.303739826e-01,8.422393949e-02,3.350393992e-02,6.640596435e-01,0.000000000e+00,7.422817546e-02,8.912630e-16,1.627893e-17,4.594766e-18,2.264058e-03
0.630000,8.103200784e-02,1.677625321e-01,1.284557066e-01,8.378293493e-02,3.256119339e-02,6.495414415e-01,0.000000000e+00,7.288892628e-02,8.953123e-16,6.075403e-18,1.174146e-17,2.267318e-03
0.640000,8.110466327e-02,1.668812795e-01,1.265698910e-01,8.334384977e-02,3.164095878e-02,6.346606371e-01,0.000000000e+00,7.158874919e-02,4.500538e-16,2.770662e-17,8.930036e-18,2.273649e-03
0.650000,8.116809214e-02,1.660039478e-01,1.247174275e-01,8.290670207e-02,3.074291895e-02,6.194672007e-01,0.000000000e+00,7.032640486e-02,1.334475e-15,3.402737e-18,4.358439e-18,2.260278e-03
0.660000,8.122221560e-02,1.651305682e-01,1.228990631e-01,8.247150779e-02,2.986674692e-02,6.040084642e-01,0.000000000e+00,6.910066721e-02,1.111848e-15,2.473906e-17,8.665482e-18,2.266659e-03
0.670000,8.126697748e-02,1.642611685e-01,1.211154102e-01,8.203828098e-02,2.901210721e-02,5.883292234e-01,0.000000000e+00,6.791032657e-02,1.340145e-15,3.789252e-17,2.453269e-18,2.267549e-03
0.680000,8.130234289e-02,1.633957724e-01,1.193669553e-01,8.160703385e-02,2.817865696e-02,5.724718418e-01,0.000000000e+00,6.675419246e-02,1.999919e-15,1.717426e-17,5.704181e-18,2.256739e-03
0.690000,8.132829679e-02,1.625344008e-01,1.176540674e-01,8.117777699e-02,2.736604706e-02,5.564763542e-01,0.000000000e+00,6.563109587e-02,1.111456e-15,1.683134e-17,1.870995e-17,2.270999e-03
0.700000,8.134484264e-02,1.616770711e-01,1.159770064e-01,8.075051944e-02,2.657392316e-02,5.403805726e-01,0.000000000e+00,6.453989127e-02,1.778671e-15,1.097992e-17,6.508826e-18,2.284808e-03
0.710000,8.135200113e-02,1.608237980e-01,1.143359304e-01,8.032526881e-02,2.580192663e-02,5.242201917e-01,0.000000000e+00,6.347945832e-02,4.444017e-16,8.741117e-18,9.311523e-18,2.294469e-03
0.720000,8.134980890e-02,1.599745936e-01,1.127309035e-01,7.990203141e-02,2.504969542e-02,5.080288969e-01,0.000000000e+00,6.244870321e-02,1.111149e-15,1.022834e-17,1.939480e-18,2.305689e-03
0.730000,8.133831736e-02,1.591294676e-01,1.111619023e-01,7.948081230e-02,2.431686494e-02,4.918384726e-01,0.000000000e+00,6.144655982e-02,6.721085e-16,9.189533e-18,7.102972e-18,2.283308e-03
0.740000,8.131759155e-02,1.582884272e-01,1.096288231e-01,7.906161545e-02,2.360306873e-02,4.756789135e-01,0.000000000e+00,6.047199056e-02,1.113367e-15,4.242155e-17,9.602384e-18,2.284758e-03
0.750000,8.128770905e-02,1.574514778e-01,1.081314876e-01,7.864444377e-02,2.290793927e-02,4.595785367e-01,0.000000000e+00,5.952398705e-02,1.110560e-15,1.774518e-17,3.043501e-18,2.281869e-03
0.760000,8.124875893e-02,1.566186226e-01,1.066696496e-01,7.822929920e-02,2.223110857e-02,4.435640977e-01,0.000000000e+00,5.860157061e-02,1.113247e-15,2.135218e-17,1.454610e-18,2.277979e-03
0.770000,8.120084077e-02,1.557898634e-01,1.052430001e-01,7.781618280e-02,2.157220876e-02,4.276609086e-01,0.000000000e+00,5.770379251e-02,1.556264e-15,2.341902e-17,8.046504e-18,2.336189e-03
0.780000,8.114406374e-02,1.549652000e-01,1.038511733e-01,7.740509480e-02,2.093087272e-02,4.118929611e-01,0.000000000e+00,5.682973416e-02,1.554521e-15,3.353183e-17,3.878960e-18,2.289949e-03
0.790000,8.107854569e-02,1.541446308e-01,1.024937512e-01,7.699603467e-02,2.030673451e-02,3.962830538e-01,0.000000000e+00,5.597850709e-02,1.110269e-15,1.127779e-17,1.171139e-17,2.278979e-03
0.800000,8.100441233e-02,1.533281529e-01,1.011702693e-01,7.658900118e-02,1.969942990e-02,3.808529261e-01,0.000000000e+00,5.514925283e-02,1.332838e-15,2.456717e-17,3.836299e-18,2.288409e-03
0.810000,8.092179642e-02,1.525157619e-01,9.988022071e-02,7.618399246e-02,1.910859679e-02,3.656233988e-01,0.000000000e+00,5.434114268e-02,8.910997e-16,1.347947e-17,1.823524e-17,2.331279e-03
0.820000,8.083083704e-02,1.517074523e-01,9.862306070e-02,7.578100603e-02,1.853387557e-02,3.506145240e-01,0.000000000e+00,5.355337740e-02,1.778619e-15,1.818909e-17,4.187884e-18,2.293969e-03
0.830000,8.073167890e-02,1.509032176e-01,9.739821113e-02,7.538003886e-02,1.797490953e-02,3.358457457e-01,0.000000000e+00,5.278518681e-02,1.334008e-15,5.382930e-18,1.939480e-18,2.277149e-03
0.840000,8.062447162e-02,1.501030502e-01,9.620506434e-02,7.498108741e-02,1.743134517e-02,3.213360728e-01,0.000000000e+00,5.203582931e-02,1.112206e-15,2.196225e-17,6.732538e-18,2.300958e-03
0.850000,8.050936920e-02,1.493069415e-01,9.504298695e-02,7.458414768e-02,1.690283248e-02,3.071042681e-01,0.000000000e+00,5.130459133e-02,1.555401e-15,1.641269e-17,6.377469e-18,2.299319e-03
0.860000,8.038652934e-02,1.485148822e-01,9.391132347e-02,7.418921523e-02,1.638902525e-02,2.931690540e-01,0.000000000e+00,5.059078677e-02,1.555713e-15,5.691803e-18,5.076104e-18,2.259699e-03
0.870000,8.025611299e-02,1.477268620e-01,9.280939970e-02,7.379628523e-02,1.588958126e-02,2.795493402e-01,0.000000000e+00,4.989375638e-02,8.956888e-16,1.613532e-17,4.385326e-18,2.282889e-03
0.880000,8.011828376e-02,1.469428701e-01,9.173652591e-02,7.340535248e-02,1.540416255e-02,2.662644745e-01,0.000000000e+00,4.921286706e-02,6.661972e-16,3.127317e-18,3.878960e-18,2.287139e-03
0.890000,7.997320750e-02,1.461628950e-01,9.069199987e-02,7.301641144e-02,1.493243560e-02,2.533345190e-01,0.000000000e+00,4.854751121e-02,1.114502e-15,3.871437e-17,4.210280e-18,2.281358e-03
0.900000,7.982105183e-02,1.453869244e-01,8.967510963e-02,7.262945629e-02,1.447407148e-02,2.407805562e-01,0.000000000e+00,4.789710597e-02,8.918420e-16,2.761312e-17,3.127317e-18,2.286039e-03
0.910000,7.966198572e-02,1.446149456e-01,8.868513621e-02,7.224448088e-02,1.402874602e-02,2.286250214e-01,0.000000000e+00,4.726109256e-02,8.902936e-16,2.283423e-17,6.106282e-18,2.296039e-03
0.920000,7.949617914e-02,1.438469453e-01,8.772135603e-02,7.186147885e-02,1.359613996e-02,2.168920619e-01,0.000000000e+00,4.663893547e-02,1.115875e-15,2.611290e-17,7.372575e-18,2.302718e-03
0.930000,7.932380268e-02,1.430829099e-01,8.678304324e-02,7.148044358e-02,1.317593902e-02,2.056079138e-01,0.000000000e+00,4.603012176e-02,1.557099e-15,1.094561e-17,1.748223e-18,2.320359e-03
0.940000,7.914502720e-02,1.423228252e-01,8.586947183e-02,7.110136822e-02,1.276783406e-02,1.948012806e-01,0.000000000e+00,4.543416029e-02,4.633141e-16,3.037702e-17,3.998340e-18,2.329349e-03
0.950000,7.896002356e-02,1.415666767e-01,8.497991760e-02,7.072424574e-02,1.237152110e-02,1.845036881e-01,0.000000000e+00,4.485058096e-02,1.334680e-15,1.025589e-17,3.956967e-18,2.318448e-03
0.960000,7.876896235e-02,1.408144494e-01,8.411365999e-02,7.034906894e-02,1.198670145e-02,1.747497689e-01,0.000000000e+00,4.427893400e-02,6.790711e-16,9.400883e-18,2.528772e-18,2.296039e-03
0.970000,7.857201356e-02,1.400661282e-01,8.326998377e-02,6.997583044e-02,1.161308170e-02,1.655774117e-01,0.000000000e+00,4.371878920e-02,1.111191e-15,3.063595e-17,9.629278e-18,2.308479e-03
0.980000,7.836934642e-02,1.393216976e-01,8.244818053e-02,6.960452271e-02,1.125037383e-02,1.570276799e-01,0.000000000e+00,4.316973518e-02,1.777401e-15,6.279253e-18,2.168404e-18,2.306398e-03
0.990000,7.816112913e-02,1.385811418e-01,8.164755006e-02,6.923513809e-02,1.089829519e-02,1.491443742e-01,0.000000000e+00,4.263137869e-02,1.557519e-15,2.015246e-17,6.133174e-19,2.335939e-03
1.000000,7.794752869e-02,1.378444448e-01,8.086740165e-02,6.886766881e-02,1.055656855e-02,1.419730927e-01,0.000000000e+00,4.210334390e-02,1.777361e-15,2.259827e-17,2.682168e-18,2.361728e-03
1.010000,7.772871069e-02,1.371115904e-01,8.010705517e-02,6.850210696e-02,1.022492209e-02,1.355596395e-01,0.000000000e+00,4.158527167e-02,2.221168e-15,1.693578e-18,7.112895e-18,2.354420e-03
1.020000,7.750483916e-02,1.363825622e-01,7.936584211e-02,6.813844457e-02,9.903089418e-03,1.299476759e-01,0.000000000e+00,4.107681892e-02,1.334102e-15,1.765786e-17,2.211347e-18,2.368669e-03
1.030000,7.727607642e-02,1.356573436e-01,7.864310643e-02,6.777667355e-02,9.590809559e-03,1.251756190e-01,0.000000000e+00,4.057765794e-02,8.928355e-16,2.688871e-17,5.315909e-18,2.329019e-03
1.040000,7.704258294e-02,1.349359179e-01,7.793820535e-02,6.741678574e-02,9.287826934e-03,1.212729766e-01,0.000000000e+00,4.008747576e-02,4.504281e-16,8.705576e-18,2.742839e-18,2.338479e-03
1.050000,7.680451721e-02,1.342182682e-01,7.725051005e-02,6.705877292e-02,8.993891343e-03,1.182565458e-01,0.000000000e+00,3.960597351e-02,1.334056e-15,1.511541e-17,8.242789e-18,2.373179e-03
1.060000,7.656203563e-02,1.335043775e-01,7.657940620e-02,6.670262680e-02,8.708757933e-03,1.161271124e-01,0.000000000e+00,3.913286582e-02,1.110368e-15,1.591240e-17,2.538052e-18,2.375129e-03
