t,pos_err,ori_err_geodesic,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,V,c0,c1,c2,runtime
0.610000,3.923181326e-02,1.539315465e-01,8.475065458e-02,7.688980835e-02,8.795238093e-03,1.416891185e-01,0.000000000e+00,5.150652745e-02,5.681875e-16,1.387948e-17,8.240650e-18,1.874117e-03
0.620000,3.920373495e-02,1.531238985e-01,8.424629003e-02,7.648717356e-02,8.548846198e-03,1.459478660e-01,0.000000000e+00,5.093568261e-02,5.558471e-16,3.084017e-17,8.370153e-18,1.644316e-03
0.630000,3.917157839e-02,1.523197547e-01,8.374291435e-02,7.608627335e-02,8.308277195e-03,1.502004479e-01,0.000000000e+00,5.037162555e-02,1.221340e-15,5.303023e-17,2.139837e-17,1.711055e-03
0.640000,3.913541340e-02,1.515191514e-01,8.324093143e-02,7.568712600e-02,8.073452961e-03,1.544162290e-01,0.000000000e+00,4.981429981e-02,1.643965e-16,4.941869e-17,6.187556e-18,1.645115e-03
0.650000,3.909531187e-02,1.507221207e-01,8.274070157e-02,7.528974770e-02,7.844292528e-03,1.585706687e-01,0.000000000e+00,4.926364413e-02,5.562062e-16,2.804397e-17,2.114417e-17,1.730748e-03
0.660000,3.905134749e-02,1.499286907e-01,8.224254492e-02,7.489415280e-02,7.620712431e-03,1.626442371e-01,0.000000000e+00,4.871959315e-02,9.745765e-18,2.875753e-17,1.553288e-17,1.671849e-03
0.670000,3.900359553e-02,1.491388862e-01,8.174674475e-02,7.450035384e-02,7.402627027e-03,1.666215110e-01,0.000000000e+00,4.818207801e-02,1.213811e-16,2.775579e-17,7.030614e-18,1.695653e-03
0.680000,3.895213262e-02,1.483527288e-01,8.125355046e-02,7.410836176e-02,7.189948802e-03,1.704904271e-01,0.000000000e+00,4.765102690e-02,1.164278e-16,5.724752e-18,7.379746e-18,1.637595e-03
0.690000,3.889703654e-02,1.475702369e-01,8.076318039e-02,7.371818600e-02,6.982588641e-03,1.742416694e-01,0.000000000e+00,4.712636559e-02,4.441570e-16,3.103168e-17,1.112298e-17,1.631505e-03
0.700000,3.883838602e-02,1.467914262e-01,8.027582446e-02,7.332983460e-02,6.780456099e-03,1.778681696e-01,0.000000000e+00,4.660801782e-02,7.776787e-16,1.761086e-17,1.931828e-17,1.629714e-03
0.710000,3.877626057e-02,1.460163098e-01,7.979164658e-02,7.294331431e-02,6.583459637e-03,1.813646992e-01,0.000000000e+00,4.609590578e-02,1.388382e-16,1.275494e-17,1.651550e-17,1.624263e-03
0.720000,3.871074033e-02,1.452448984e-01,7.931078693e-02,7.255863068e-02,6.391506849e-03,1.847275370e-01,0.000000000e+00,4.558995043e-02,2.231468e-16,8.182674e-18,1.253602e-17,1.781835e-03
