t,pos_err,ori_err,e_xi_norm,e_z_O_norm,e_z_T_norm,qddot_ref_norm,tau_norm,sigma_min,c0,c1,c2,runtime,q1,q2,q3,q4,q5,q6,tau1,tau2,tau3,tau4,tau5,tau6,px,py,pz,pd_x,pd_y,pd_z,cube_x,cube_y,cube_z,cube_yaw,gripper_width,tau_sat,governed,dither_on,meas1,meas2,meas3,meas4,meas5,meas6
2.000000000e-01,3.422709493e-04,1.210052923e-03,8.747352585e-03,6.050264249e-04,1.336765425e-04,3.914217160e-01,3.076383142e+00,5.493819983e-02,2.220446066e-16,1.694892873e-21,2.715794227e-20,1.454897996e-03,7.350916276e-04,-1.032296941e-01,-1.022221297e-01,-1.976373314e-04,9.786331066e-05,6.345197326e-04,6.511481599e-04,-1.086919386e+00,-2.797680427e+00,-6.750727826e-01,-9.835421578e-05,1.240206044e-04,2.617673487e-01,1.746770514e-04,2.184485380e-01,2.615292812e-01,6.093244154e-05,2.186665641e-01,3.874000311e-01,-9.949997813e-02,9.499999881e-02,1.319469234e+00,4.774195887e-02,0,0,0,6.511057145e-04,-1.086907625e+00,-2.797679901e+00,-6.750749350e-01,-9.829961346e-05,1.226581808e-04
2.100000000e-01,3.613341194e-04,1.245247236e-03,8.860308774e-03,6.226235780e-04,1.428147019e-04,4.078886244e-01,3.076116449e+00,5.494091957e-02,2.220446069e-16,5.691002614e-22,2.060920109e-20,1.347907993e-03,8.068707539e-04,-1.034345254e-01,-1.024461538e-01,-1.493650634e-04,1.270318899e-04,6.204961101e-04,5.693221999e-04,-1.086321091e+00,-2.797614940e+00,-6.750919926e-01,-1.001679428e-04,1.229944833e-04,2.617718063e-01,1.881267400e-04,2.184993719e-01,2.615193954e-01,6.691594858e-05,2.187277554e-01,3.874000311e-01,-9.949997067e-02,9.499999881e-02,1.319469234e+00,5.024195835e-02,0,0,0,5.691686529e-04,-1.086312056e+00,-2.797612190e+00,-6.750937700e-01,-1.001765195e-04,1.216092496e-04
2.200000000e-01,3.796019602e-04,1.278043418e-03,1.158191067e-02,6.390216658e-04,1.526705058e-04,3.960387307e-01,3.076491634e+00,5.494306160e-02,2.220446056e-16,6.786388976e-21,1.419885955e-20,1.351907995e-03,8.812209126e-04,-1.036359519e-01,-1.026803106e-01,-9.257403144e-05,1.582638797e-04,6.053001853e-04,8.626615705e-04,-1.088688393e+00,-2.797165289e+00,-6.748510536e-01,-7.884319820e-05,1.169067190e-04,2.617754664e-01,2.018711992e-04,2.185539090e-01,2.615090702e-01,7.315475241e-05,2.187917383e-01,3.874000311e-01,-9.949999303e-02,9.499999881e-02,1.319469234e+00,5.274196528e-02,0,0,0,8.626825875e-04,-1.088676691e+00,-2.797160625e+00,-6.748524308e-01,-7.875823940e-05,1.155464852e-04
2.300000000e-01,3.969633225e-04,1.308200159e-03,1.262002960e-02,6.541000331e-04,1.635266231e-04,4.087199621e-01,3.076706983e+00,5.494468984e-02,2.220446054e-16,1.355294074e-20,5.423657194e-20,1.364978001e-03,9.585930384e-04,-1.038347185e-01,-1.029240713e-01,-2.978936391e-05,1.928326965e-04,5.913467030e-04,7.347800761e-04,-1.089083975e+00,-2.797248893e+00,-6.748481502e-01,-3.910336184e-05,1.247508932e-04,2.617784206e-01,2.157949040e-04,2.186123632e-01,2.614983094e-01,7.964539417e-05,2.188584950e-01,3.874000311e-01,-9.949997813e-02,9.499999881e-02,1.319469234e+00,5.524195731e-02,0,0,0,7.348253857e-04,-1.089072466e+00,-2.797243357e+00,-6.748490334e-01,-3.901537275e-05,1.234727679e-04
2.400000000e-01,4.133686514e-04,1.335392100e-03,8.153981295e-03,6.676960004e-04,1.749221087e-04,4.366913984e-01,3.076224954e+00,5.494563378e-02,1.118863041e-16,5.082197684e-21,6.984812620e-21,1.368758996e-03,1.038835035e-03,-1.040282175e-01,-1.031779721e-01,4.306453047e-05,2.302043140e-04,5.762315704e-04,5.312119197e-04,-1.084992569e+00,-2.798167979e+00,-6.754307867e-01,-4.679891184e-06,1.453178068e-04,2.617804250e-01,2.299555761e-04,2.186745689e-01,2.614871164e-01,8.638440943e-05,2.189280073e-01,3.874000311e-01,-9.949997813e-02,9.499999881e-02,1.319469234e+00,5.774194747e-02,0,0,0,5.310191773e-04,-1.084982872e+00,-2.798159599e+00,-6.754315495e-01,-4.657506452e-06,1.439730986e-04
2.500000000e-01,4.291302407e-04,1.360518291e-03,1.026801145e-02,6.802590934e-04,1.871686231e-04,4.724296956e-01,3.075347942e+00,5.494615672e-02,2.220446054e-16,1.355565457e-20,2.839771911e-20,1.442448993e-03,1.121878275e-03,-1.042208299e-01,-1.034415960e-01,1.215137454e-04,2.705023799e-04,5.617222050e-04,4.793473632e-04,-1.085029292e+00,-2.797272724e+00,-6.750862544e-01,-1.187406308e-04,1.094293014e-04,2.617818557e-01,2.443127779e-04,2.187404272e-01,2.614754948e-01,9.336832847e-05,2.190002571e-01,3.874000311e-01,-9.949999303e-02,9.499999881e-02,1.319469234e+00,6.024195440e-02,0,0,0,4.792038817e-04,-1.085018635e+00,-2.797263145e+00,-6.750867963e-01,-1.187946182e-04,1.080765214e-04
2.600000000e-01,4.439681942e-04,1.383112889e-03,1.428506445e-02,6.915563898e-04,1.998969103e-04,4.372216400e-01,3.076650380e+00,5.494598964e-02,2.220446055e-16,6.835766131e-21,2.715794227e-20,1.066489000e-03,1.207434339e-03,-1.044080257e-01,-1.037152484e-01,2.100106067e-04,3.126244410e-04,5.459348904e-04,8.080526959e-04,-1.089415641e+00,-2.797063371e+00,-6.748236426e-01,-5.235504274e-05,1.295474012e-04,2.617823279e-01,2.589925795e-04,2.188100222e-01,2.614634482e-01,1.005936766e-04,2.190752264e-01,3.874000311e-01,-9.949997813e-02,9.499999881e-02,1.319469234e+00,6.274194270e-02,0,0,0,8.081183769e-04,-1.089404821e+00,-2.797052860e+00,-6.748238802e-01,-5.232119292e-05,1.282722224e-04
2.700000000e-01,4.578371983e-04,1.403231509e-03,1.544348485e-02,7.016156973e-04,2.132649215e-04,4.483711784e-01,3.076783403e+00,5.494523582e-02,2.220446074e-16,3.176373552e-22,4.372692224e-20,2.035357989e-03,1.295970869e-03,-1.045915559e-01,-1.039988101e-01,3.063378972e-04,3.587119572e-04,5.320247728e-04,8.135255536e-04,-1.090124547e+00,-2.796947292e+00,-6.747664386e-01,-1.654050398e-05,1.299002298e-04,2.617819901e-01,2.737246423e-04,2.188834504e-01,2.614509800e-01,1.080569743e-04,2.191528970e-01,3.874000311e-01,-9.949998558e-02,9.499999881e-02,1.319469234e+00,6.524193287e-02,0,0,0,8.134555537e-04,-1.090114117e+00,-2.796934843e+00,-6.747664809e-01,-1.646339661e-05,1.286181214e-04
2.800000000e-01,4.711623891e-04,1.421265789e-03,1.564172459e-02,7.106328348e-04,2.273889495e-04,4.650085192e-01,3.076546810e+00,5.494413600e-02,2.220446078e-16,3.176373552e-22,2.731599177e-20,1.455178004e-03,1.387785538e-03,-1.047756299e-01,-1.042921767e-01,4.074409662e-04,4.089939757e-04,5.187563365e-04,7.778591946e-04,-1.089712127e+00,-2.796846769e+00,-6.747705445e-01,-1.522643602e-05,1.275124171e-04,2.617811859e-01,2.885451671e-04,2.189604408e-01,2.614380938e-01,1.157547378e-04,2.192332508e-01,3.874000311e-01,-9.949997067e-02,9.499999881e-02,1.319469234e+00,6.774191558e-02,0,0,0,7.780395681e-04,-1.089700699e+00,-2.796833515e+00,-6.747701764e-01,-1.520366641e-05,1.262839069e-04
2.900000000e-01,4.838052319e-04,1.437292734e-03,1.263746468e-02,7.186463052e-04,2.419738527e-04,5.104933221e-01,3.075162916e+00,5.494251342e-02,3.906250764e-20,6.873394474e-21,1.515218599e-20,1.077989000e-03,1.482693129e-03,-1.049572974e-01,-1.045955569e-01,5.166328629e-04,4.629907489e-04,5.053203204e-04,4.530409334e-04,-1.085674384e+00,-2.796840113e+00,-6.749987034e-01,-9.913889276e-05,1.137283215e-04,2.617796621e-01,3.034931275e-04,2.190409447e-01,2.614247929e-01,1.236834790e-04,2.193162697e-01,3.874000311e-01,-9.949999303e-02,9.499999881e-02,1.319469234e+00,7.024187222e-02,0,0,0,4.530505976e-04,-1.085664630e+00,-2.796825171e+00,-6.749978065e-01,-9.917560965e-05,1.124218979e-04
3.000000000e-01,4.955497003e-04,1.451173057e-03,1.127291864e-02,7.255864651e-04,2.571039454e-04,5.144229511e-01,3.075651041e+00,5.494021884e-02,2.220446083e-16,3.388727307e-20,1.355252716e-20,1.412448997e-03,1.579594449e-03,-1.051334515e-01,-1.049082801e-01,6.345444708e-04,5.179894506e-04,4.905908718e-04,5.069139055e-04,-1.085079045e+00,-2.797529083e+00,-6.753247685e-01,1.699025341e-05,1.421106653e-04,2.617772044e-01,3.187776686e-04,2.191252098e-01,2.614110807e-01,1.318397058e-04,2.194019356e-01,3.874000311e-01,-9.949997067e-02,9.499999881e-02,1.319469234e+00,7.274189591e-02,0,0,0,5.068643368e-04,-1.085068107e+00,-2.797512054e+00,-6.753237247e-01,1.698447159e-05,1.408240059e-04
3.100000000e-01,5.068051852e-04,1.464430325e-03,1.775443576e-02,7.322150972e-04,2.725968977e-04,4.928262425e-01,3.076373263e+00,5.493748177e-02,2.224778635e-16,7.131726934e-21,5.431588455e-20,1.367699006e-03,1.679237466e-03,-1.053089127e-01,-1.052313596e-01,7.603225531e-04,5.762476940e-04,4.762802564e-04,9.473373394e-04,-1.090783839e+00,-2.796273763e+00,-6.746222634e-01,-3.988277478e-05,1.297710166e-04,2.617741419e-01,3.341808663e-04,2.192128046e-01,2.613969608e-01,1.402199227e-04,2.194902303e-01,3.874000311e-01,-9.949997067e-02,9.499999881e-02,1.319469234e+00,7.524188235e-02,0,0,0,9.474111721e-04,-1.090772152e+00,-2.796255589e+00,-6.746209860e-01,-3.981913324e-05,1.285301987e-04
